manufacture_date,brand,model,origin,type,seats,gearbox,fuel,color,mileage_v2,price,condition
2015,Mazda,BT 50,Thái Lan,Pick-up (bán tải),5.0,MT,oil,grey,86,340000000.0,used
2017,Chevrolet,Aveo,Mỹ,Sedan,5.0,MT,petrol,red,95000,190000000.0,used
2022,Mitsubishi,Triton,Thái Lan,Pick-up (bán tải),5.0,AT,oil,black,3000,660000000.0,used
2018,Kia,Cerato,Việt Nam,Sedan,5.0,MT,petrol,white,69000,385000000.0,used
2019,Toyota,Fortuner,Nước khác,SUV / Cross over,7.0,MT,oil,black,60000,765000000.0,used
2019,Kia,Morning,Việt Nam,Hatchback,5.0,MT,petrol,white,83000,220000000.0,used
2017,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,MT,oil,white,75000,405000000.0,used
2005,Mazda,6,Nhật Bản,Sedan,4.0,AT,petrol,black,120000,185000000.0,used
2020,Kia,Soluto,Việt Nam,Sedan,5.0,AT,petrol,blue,30000,365000000.0,used
2018,Hyundai,Grand i10,Việt Nam,Sedan,5.0,MT,petrol,gold,154321,265265265.0,used
2016,Kia,Morning,Việt Nam,Hatchback,5.0,MT,petrol,others,70000,159000000.0,used
2018,Toyota,Wigo,Nước khác,Hatchback,5.0,MT,petrol,white,680000,235000000.0,used
2011,Kia,Morning,Hàn Quốc,Hatchback,5.0,MT,petrol,silver,99000,139000000.0,used
2019,Hyundai,Accent,Việt Nam,Sedan,5.0,MT,petrol,silver,75000,340000000.0,used
2009,Hyundai,Getz,Hàn Quốc,Hatchback,5.0,MT,petrol,silver,180000,135000000.0,used
2014,Hyundai,Accent,Hàn Quốc,Sedan,5.0,AT,petrol,white,68123,310000000.0,used
2019,Kia,Cerato,Hàn Quốc,Sedan,5.0,MT,petrol,white,72345,385000000.0,used
2014,Kia,Picanto,Việt Nam,Hatchback,5.0,MT,petrol,silver,89000,176500000.0,used
2021,Hyundai,Accent,Việt Nam,Sedan,5.0,AT,petrol,silver,15000,445000000.0,used
2008,Hyundai,Santa Fe,Hàn Quốc,SUV / Cross over,7.0,MT,oil,black,17000,300000000.0,used
2016,Kia,Morning,Việt Nam,Hatchback,5.0,MT,petrol,silver,95000,179500000.0,used
2019,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,AT,oil,black,75000,568000000.0,used
2012,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,MT,petrol,silver,67000,365000000.0,used
2018,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,AT,oil,black,100000,625000000.0,used
2018,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,MT,petrol,grey,70000,487000000.0,used
2014,Mazda,3,Việt Nam,Sedan,5.0,AMT,petrol,red,83821,300000000.0,used
2010,Toyota,Innova,Nhật Bản,Minivan (MPV),8.0,MT,petrol,silver,142000,230000000.0,used
2008,Hyundai,Santa Fe,Hàn Quốc,SUV / Cross over,7.0,MT,oil,black,99311,300000000.0,used
2006,Toyota,Innova,Việt Nam,Sedan,8.0,MT,petrol,silver,104000,192000000.0,used
2009,Kia,Morning,Hàn Quốc,Sedan,5.0,MT,petrol,silver,100000,99999999.0,used
2007,Hyundai,Santa Fe,Hàn Quốc,SUV / Cross over,7.0,AT,oil,black,100000,330000000.0,used
2022,Hyundai,Accent,Việt Nam,Sedan,5.0,MT,petrol,white,29000,375000000.0,used
2016,Hyundai,Grand i10,Ấn Độ,Hatchback,5.0,MT,petrol,green,100,172000000.0,used
2023,Ford,Everest,Việt Nam,SUV / Cross over,7.0,AMT,oil,black,0,1039000000.0,new
2009,Chevrolet,Lacetti,Hàn Quốc,Sedan,5.0,AT,petrol,white,120000,170000000.0,used
2019,Hyundai,Kona,Hàn Quốc,SUV / Cross over,5.0,AT,petrol,red,56000,520000000.0,used
2017,Honda,Jazz,Thái Lan,Hatchback,5.0,AT,petrol,white,36212,379000000.0,used
2020,Kia,Seltos,Việt Nam,SUV / Cross over,5.0,AT,petrol,white,25000,575000000.0,used
2007,Hyundai,Santa Fe,Hàn Quốc,SUV / Cross over,8.0,AT,oil,gold,123456,315000000.0,used
2015,Hyundai,Grand i10,Ấn Độ,Hatchback,5.0,MT,petrol,white,88000,150000000.0,used
2015,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,MT,oil,silver,100,365000000.0,used
2007,Toyota,Innova,Nhật Bản,Minivan (MPV),8.0,MT,petrol,gold,123456,185000000.0,used
2007,Daewoo,Gentra,Việt Nam,Sedan,5.0,MT,petrol,black,540000,82500000.0,used
2017,Hyundai,Grand i10,Ấn Độ,Hatchback,5.0,MT,petrol,white,42588,190000000.0,used
2004,Daewoo,Lacetti,Hàn Quốc,Sedan,5.0,MT,petrol,black,44000,66000000.0,used
2019,Ford,Dòng khác,Thái Lan,Pick-up (bán tải),5.0,AT,oil,others,68000,885000000.0,used
2019,Mazda,3,Việt Nam,Sedan,5.0,AT,petrol,red,67000,472000000.0,used
2008,Hyundai,Verna,Hàn Quốc,Sedan,5.0,AMT,petrol,white,123,160000000.0,used
2013,Mazda,2,Việt Nam,Hatchback,5.0,AT,petrol,red,123,255000000.0,used
2014,Chevrolet,Cruze,Mỹ,Sedan,5.0,MT,petrol,white,80000,220000000.0,used
2008,Toyota,Innova,Nhật Bản,Hatchback,8.0,MT,petrol,silver,150000,129000000.0,used
2016,Toyota,Hilux,Thái Lan,Pick-up (bán tải),5.0,AT,oil,grey,130000,540000000.0,used
2018,Kia,Cerato,Việt Nam,Sedan,5.0,MT,petrol,white,62000,368000000.0,used
2012,Toyota,Innova,Việt Nam,Sedan,8.0,MT,petrol,silver,102000,282000000.0,used
2023,Mitsubishi,Attrage,Thái Lan,Sedan,5.0,MT,petrol,white,1234,345000000.0,used
2023,Toyota,Corolla Cross,Nước khác,SUV / Cross over,5.0,AT,petrol,white,2500,827500000.0,used
2010,Hyundai,Sonata,Hàn Quốc,Sedan,5.0,AT,petrol,silver,80000,299000000.0,used
2019,Hyundai,Grand i10,Việt Nam,Sedan,5.0,AT,petrol,white,37000,330000000.0,used
2019,Ford,Ranger,Việt Nam,Pick-up (bán tải),5.0,AT,oil,white,77777,629629629.0,used
2007,Toyota,Innova,Nhật Bản,Minivan (MPV),8.0,MT,petrol,silver,123456,185000000.0,used
2012,Chevrolet,Spark,Việt Nam,Van,2.0,MT,petrol,red,90000,68000000.0,used
2018,Hyundai,Grand i10,Việt Nam,Sedan,5.0,MT,petrol,silver,80000,220000000.0,used
2017,Toyota,Fortuner,Nước khác,SUV / Cross over,7.0,MT,oil,brown,87000,707500000.0,used
2016,Ford,Fiesta,Hàn Quốc,Hatchback,5.0,AT,petrol,brown,79000,315000000.0,used
2017,Honda,CR V,Thái Lan,SUV / Cross over,5.0,AT,petrol,white,70000,615000000.0,used
2005,Mitsubishi,Grandis,Nhật Bản,Minivan (MPV),5.0,AT,petrol,silver,85000,181500000.0,used
2005,Ford,Ranger,Mỹ,Pick-up (bán tải),5.0,MT,oil,white,56789,110000000.0,used
2015,Chevrolet,Spark,Việt Nam,Van,2.0,MT,petrol,red,88198,110000000.0,used
2017,Honda,CR V,Nhật Bản,SUV / Cross over,5.0,AT,petrol,white,70000,615000000.0,used
2021,Hyundai,Elantra,Việt Nam,Sedan,5.0,AT,petrol,white,30000,590000000.0,used
2018,Mazda,3,Ấn Độ,Hatchback,5.0,AT,petrol,red,57000,520000000.0,used
2016,Kia,Rio,Hàn Quốc,Sedan,5.0,MT,petrol,silver,67000,285000000.0,used
2018,Chevrolet,Colorado,Thái Lan,Pick-up (bán tải),5.0,MT,oil,white,133000,395000000.0,used
2009,Kia,Carnival,Việt Nam,Minivan (MPV),5.0,AT,petrol,black,110000,158000000.0,used
2017,Hyundai,Grand i10,Việt Nam,Hatchback,5.0,AT,petrol,red,60000,325000000.0,used
2010,Hyundai,Grand Starex,Hàn Quốc,Sedan,9.0,MT,oil,silver,135000,390000000.0,used
2021,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,AT,oil,white,60500,566500000.0,used
2015,Toyota,Fortuner,Việt Nam,SUV / Cross over,7.0,MT,oil,silver,160000,540000000.0,used
2022,Mitsubishi,Xpander,Nước khác,Minivan (MPV),9.0,AT,petrol,white,26000,594999999.6666666,used
2020,Hyundai,Accent,Hàn Quốc,Sedan,5.0,AT,petrol,red,68123,395000000.0,used
2016,Hyundai,Santa Fe,Việt Nam,SUV / Cross over,7.0,AT,petrol,brown,120000,655000000.0,used
2014,Hyundai,Accent,Hàn Quốc,Sedan,5.0,AT,petrol,white,150000,325000000.0,used
2008,Hyundai,Getz,Hàn Quốc,Hatchback,5.0,MT,petrol,green,113000,152000000.0,used
2013,Chevrolet,Spark,Việt Nam,Hatchback,5.0,MT,petrol,white,163239,132000000.0,used
2017,Hyundai,Grand i10,Ấn Độ,Hatchback,5.0,MT,petrol,white,50000,225000000.0,used
2020,Mazda,CX 5,Việt Nam,SUV / Cross over,5.0,AT,petrol,red,17000,750000000.0,used
2021,Mitsubishi,Attrage,Thái Lan,Sedan,5.0,AT,petrol,white,26000,368000000.0,used
2022,Ford,Ranger,Việt Nam,Pick-up (bán tải),5.0,AT,oil,white,28000,743000000.0,used
2022,Toyota,Avanza,Nhật Bản,SUV / Cross over,7.0,AT,petrol,white,31500,540000000.0,used
2020,Kia,Cerato,Việt Nam,Sedan,5.0,AT,petrol,black,64000,495000000.0,used
2008,Toyota,Corolla Altis,Nhật Bản,Sedan,5.0,MT,petrol,gold,123456,230000000.0,used
2009,Chevrolet,Vivant,Mỹ,SUV / Cross over,7.0,MT,petrol,others,123456,110000000.0,used
2021,Hyundai,Grand i10,Việt Nam,Sedan,5.0,MT,petrol,white,12000,318000000.0,used
2009,Toyota,Corolla Altis,Việt Nam,Sedan,5.0,AT,petrol,silver,69000,309000000.0,used
2019,Mazda,2,Việt Nam,Sedan,5.0,AT,petrol,white,30000,390000000.0,used
2020,Hyundai,Grand i10,Việt Nam,Sedan,5.0,MT,petrol,white,78000,285000000.0,used
2017,Kia,Rondo,Việt Nam,SUV / Cross over,7.0,MT,petrol,white,82000,345000000.0,used
2010,Kia,Morning,Hàn Quốc,Hatchback,5.0,AT,petrol,white,125,175000000.0,used
2006,Toyota,Innova,Nhật Bản,Minivan (MPV),8.0,MT,petrol,silver,128317,220000000.0,used
2009,Toyota,Fortuner,Nhật Bản,SUV / Cross over,7.0,MT,oil,black,7,400000000.0,used
2022,Kia,K3,Việt Nam,Sedan,2.0,MT,petrol,red,12000,491000000.0,used
2017,Kia,Cerato,Việt Nam,Sedan,5.0,MT,petrol,white,85000,335000000.0,used
2009,Mercedes Benz,Dòng khác,Đức,Kiểu dáng khác,16.0,MT,oil,silver,999,180000000.0,used
2018,Hyundai,Accent,Việt Nam,Sedan,5.0,MT,petrol,silver,68000,315000000.0,used
2009,Chevrolet,Captiva,Hàn Quốc,SUV / Cross over,7.0,AT,oil,gold,110000,320000000.0,used
2016,Ford,EcoSport,Việt Nam,SUV / Cross over,5.0,MT,petrol,silver,12345,248000000.0,used
2017,Kia,Cerato,Việt Nam,Sedan,5.0,MT,petrol,red,123456,333333333.0,used
2011,Toyota,Fortuner,Việt Nam,SUV / Cross over,7.0,MT,oil,brown,123000,470000000.0,used
2019,Mitsubishi,Xpander,Nước khác,Minivan (MPV),5.0,MT,petrol,white,80000,440000000.0,used
2012,Kia,Forte,Nước khác,Sedan,5.0,MT,petrol,grey,990000,250000000.0,used
2014,Chevrolet,Cruze,Mỹ,Sedan,5.0,MT,petrol,others,73000,239000000.0,used
2000,Toyota,Zace,Việt Nam,SUV / Cross over,8.0,MT,petrol,blue,123456,80000000.0,used
2007,Toyota,Innova,Nhật Bản,Hatchback,8.0,MT,petrol,silver,150000,129000000.0,used
2006,Ford,Everest,Mỹ,SUV / Cross over,7.0,MT,oil,black,135880,167000000.0,used
2019,Mazda,2,Việt Nam,Sedan,5.0,AT,petrol,white,38000,379000000.0,used
2009,Toyota,Camry,Việt Nam,Sedan,5.0,AT,petrol,black,165000,320000000.0,used
2019,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,AT,oil,white,82000,625000000.0,used
2009,Chevrolet,Captiva,Việt Nam,SUV / Cross over,7.0,AT,oil,gold,109461,268000000.0,used
2009,Toyota,Fortuner,Việt Nam,SUV / Cross over,7.0,MT,oil,grey,150000,380000000.0,used
2019,Honda,Civic,Thái Lan,Sedan,5.0,AT,petrol,blue,22000,560000000.0,used
2016,Mazda,CX 5,Việt Nam,SUV / Cross over,5.0,AT,petrol,red,146000,495000000.0,used
2002,Mercedes Benz,C Class,Đức,Sedan,5.0,AT,petrol,black,400000,100000000.0,used
2016,Chevrolet,Spark,Mỹ,Hatchback,5.0,MT,petrol,white,94500,165000000.0,used
2018,Mazda,BT 50,Thái Lan,Pick-up (bán tải),5.0,AT,oil,blue,88340,495000000.0,used
2014,Chevrolet,Cruze,Việt Nam,Sedan,5.0,AT,petrol,silver,91000,210000000.0,used
2010,Kia,Sportage,Việt Nam,Sedan,5.0,MT,petrol,silver,65000,350000000.0,used
2017,Hyundai,Elantra,Việt Nam,Sedan,5.0,MT,petrol,white,66000,345000000.0,used
2015,Chevrolet,Spark,Việt Nam,Hatchback,2.0,MT,petrol,red,63000,108000000.0,used
2014,Toyota,Innova,Việt Nam,Minivan (MPV),7.0,MT,petrol,gold,97000,340000000.0,used
2014,Toyota,Innova,Việt Nam,Minivan (MPV),7.0,MT,petrol,silver,1234,305000000.0,used
2019,Hyundai,Accent,Việt Nam,Sedan,5.0,AT,petrol,gold,70000,385000000.0,used
2008,Chevrolet,Captiva,Mỹ,SUV / Cross over,7.0,MT,petrol,red,99000,148000000.0,used
2012,Hyundai,Accent,Hàn Quốc,Sedan,5.0,MT,petrol,grey,10000,235000000.0,used
2019,Mitsubishi,Xpander,Nước khác,Minivan (MPV),5.0,AT,petrol,brown,50000,480000000.0,used
2004,Mitsubishi,Lancer,Việt Nam,Sedan,5.0,AT,petrol,black,80000,138000000.0,used
2017,Chevrolet,Colorado,Thái Lan,Pick-up (bán tải),5.0,AT,oil,white,86000,455000000.0,used
2010,Chevrolet,Captiva,Nước khác,SUV / Cross over,7.0,MT,oil,black,120000,275000000.0,used
2014,Kia,Rio,Hàn Quốc,Hatchback,5.0,AT,petrol,white,80526,310000000.0,used
2006,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,MT,petrol,gold,260000,175000000.0,used
2000,Mitsubishi,Dòng khác,Nhật Bản,SUV / Cross over,8.0,MT,petrol,grey,270000,115000000.0,used
2020,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,MT,oil,gold,90000,500000000.0,used
2018,Suzuki,Swift,Thái Lan,Hatchback,5.0,AT,petrol,red,87000,395000000.0,used
2008,Honda,Civic,Việt Nam,Sedan,5.0,AT,petrol,silver,90000,255000000.0,used
2019,Mazda,3,Việt Nam,Sedan,5.0,AT,petrol,red,71000,485000000.0,used
2021,Toyota,Vios,Việt Nam,Sedan,5.0,AT,petrol,red,20000,460000000.0,used
2020,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,AT,oil,gold,32000,568000000.0,used
2019,Hyundai,Grand i10,Thái Lan,Sedan,5.0,AT,petrol,white,40000,325000000.0,used
2022,Suzuki,Ertiga,Nước khác,Kiểu dáng khác,7.0,AT,hybrid,white,19000,515000000.0,used
2019,Hyundai,Kona,Việt Nam,SUV / Cross over,5.0,AT,petrol,red,49000,520000000.0,used
2017,Chevrolet,Colorado,Thái Lan,Pick-up (bán tải),5.0,AT,oil,red,130000,410000000.0,used
2007,Kia,Carens,Hàn Quốc,Hatchback,7.0,MT,oil,gold,150000,220000000.0,used
2015,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,AT,petrol,grey,80000,398000000.0,used
2015,Mazda,BT 50,Thái Lan,Pick-up (bán tải),5.0,AT,oil,black,86000,360000000.0,used
2018,Hyundai,Elantra,Việt Nam,Sedan,5.0,MT,petrol,white,70000,385000000.0,used
2022,Hyundai,Accent,Việt Nam,Sedan,5.0,AT,petrol,white,30000,445000000.0,used
2009,Hyundai,Getz,Hàn Quốc,Hatchback,5.0,MT,petrol,silver,182000,135000000.0,used
2009,Kia,Morning,Hàn Quốc,Hatchback,5.0,AT,petrol,red,100000,170000000.0,used
2008,Toyota,Yaris,Nhật Bản,Hatchback,5.0,AT,petrol,silver,140000,243000000.0,used
2009,Kia,Morning,Hàn Quốc,Van,5.0,AT,petrol,grey,100000,130000000.0,used
2020,Hyundai,Accent,Việt Nam,Sedan,5.0,AT,petrol,black,42345,430000000.0,used
2018,Kia,Cerato,Hàn Quốc,Sedan,5.0,AT,petrol,white,55948,430000000.0,used
2017,Chevrolet,Spark,Việt Nam,Hatchback,5.0,MT,petrol,silver,50200,145000000.0,used
2006,Ford,Everest,Việt Nam,SUV / Cross over,7.0,MT,petrol,black,320000,112000000.0,used
2020,Hyundai,Kona,Hàn Quốc,SUV / Cross over,5.0,AT,petrol,white,55000,509000000.0,used
2014,Chevrolet,Lacetti,Việt Nam,Sedan,5.0,AT,petrol,black,100000,135000000.0,used
2011,Hyundai,Avante,Hàn Quốc,Sedan,5.0,AT,petrol,black,123432,285000000.0,used
2019,Mazda,3,Nhật Bản,Sedan,5.0,AT,petrol,others,30000,460000000.0,used
2014,Kia,Cerato,Hàn Quốc,Hatchback,5.0,AT,petrol,white,97000,352000000.0,used
2015,Kia,Morning,Hàn Quốc,Hatchback,2.0,AT,petrol,red,81000,210000000.0,used
2009,Toyota,Vios,Việt Nam,Sedan,5.0,MT,petrol,gold,140000,140666666.33333334,used
2016,Hyundai,Grand i10,Ấn Độ,Sedan,5.0,MT,petrol,silver,88999,238000000.0,used
2023,Honda,HR-V,Thái Lan,SUV / Cross over,5.0,AT,petrol,black,15000,700000000.0,used
2012,Kia,Cerato,Hàn Quốc,Sedan,5.0,MT,petrol,silver,68000,238000000.0,used
2016,Chevrolet,Cruze,Việt Nam,Sedan,5.0,AT,petrol,black,87655,320000000.0,used
2020,Honda,City,Nhật Bản,Sedan,5.0,AT,petrol,black,45000,450000000.0,used
2008,Hyundai,Getz,Hàn Quốc,Hatchback,5.0,MT,petrol,silver,200000,95000000.0,used
2019,Kia,Rondo,Việt Nam,Minivan (MPV),5.0,MT,petrol,white,58000,430000000.0,used
2021,Mitsubishi,Attrage,Thái Lan,Sedan,5.0,AT,petrol,red,55000,379000000.0,used
2012,Hyundai,Sonata,Hàn Quốc,Sedan,5.0,AT,petrol,black,120000,338000000.0,used
2015,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,MT,oil,white,88700,330000000.0,used
2011,Honda,Civic,Việt Nam,Sedan,5.0,AT,petrol,silver,70000,305000000.0,used
2003,Hyundai,Santa Fe,Hàn Quốc,SUV / Cross over,5.0,AT,oil,black,300000,190000000.0,used
2004,Mazda,6,Việt Nam,Sedan,5.0,MT,petrol,silver,50000,118000000.0,used
2009,Daewoo,Lacetti,Việt Nam,Sedan,5.0,MT,petrol,grey,124000,118000000.0,used
2018,Ford,Fiesta,Việt Nam,Hatchback,5.0,AT,petrol,white,880000,368000000.0,used
2020,Hyundai,Accent,Hàn Quốc,Sedan,5.0,AT,petrol,white,58000,419000000.0,used
1992,Toyota,Camry,Nhật Bản,Sedan,5.0,AT,petrol,red,50000,61000000.0,used
2009,Toyota,Fortuner,Việt Nam,SUV / Cross over,7.0,AT,petrol,silver,165000,328000000.0,used
2010,Honda,Civic,Việt Nam,Sedan,4.0,MT,petrol,black,12000,250000000.0,used
2011,Kia,Morning,Việt Nam,Hatchback,5.0,MT,petrol,gold,290000,72000000.0,used
2005,Toyota,Corolla,Nhật Bản,Sedan,5.0,MT,petrol,black,10000,160000000.0,used
2009,Daewoo,Gentra,Việt Nam,Sedan,5.0,MT,petrol,silver,450000,9000000.0,used
2012,Kia,Cerato,Thái Lan,Sedan,5.0,MT,petrol,silver,67000,232000000.0,used
2000,Mazda,626,Nhật Bản,Sedan,5.0,MT,petrol,black,50000,48000000.0,used
2011,Kia,Morning,Hàn Quốc,Hatchback,5.0,AT,petrol,others,80000,248000000.0,used
2017,Toyota,Vios,Việt Nam,Sedan,5.0,MT,petrol,gold,12,320000000.0,used
2006,Ford,Focus,Việt Nam,Sedan,5.0,MT,petrol,black,10000,85000000.0,used
2014,Chevrolet,Spark,Hàn Quốc,Hatchback,2.0,AT,petrol,white,70000,99000000.0,used
2019,Hyundai,Accent,Việt Nam,Sedan,5.0,MT,petrol,white,68000,320000000.0,used
2014,Hyundai,Grand i10,Ấn Độ,Hatchback,5.0,MT,petrol,silver,100000,185000000.0,used
2011,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,MT,oil,black,300000,235000000.0,used
2013,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,MT,petrol,silver,8000,265000000.0,used
2003,Kia,CD5,Việt Nam,Hatchback,5.0,MT,petrol,white,258000,45000000.0,used
2018,Hyundai,Kona,Việt Nam,SUV / Cross over,5.0,AT,petrol,black,111111,485485485.0,used
2020,Toyota,Vios,Việt Nam,Sedan,5.0,MT,petrol,silver,78000,355000000.0,used
2017,Mazda,3,Nhật Bản,Sedan,5.0,AT,petrol,gold,73000,386000000.0,used
2016,Mazda,2,Việt Nam,Sedan,5.0,AT,petrol,white,71200,337500000.0,used
2020,Toyota,Vios,Việt Nam,Sedan,5.0,MT,petrol,white,82000,368000000.0,used
2020,Kia,CD5,Hàn Quốc,Sedan,5.0,MT,petrol,red,100000,32000000.0,used
2020,Toyota,Vios,Việt Nam,Sedan,5.0,MT,petrol,black,81234,368368368.0,used
2023,Toyota,Vios,Việt Nam,Sedan,5.0,AT,petrol,silver,0,479000000.0,new
2017,Kia,Dòng khác,Hàn Quốc,Kiểu dáng khác,2.0,MT,oil,brown,70000,256000000.0,used
2021,Mitsubishi,Pajero Sport,Thái Lan,SUV / Cross over,7.0,AT,oil,black,60000,847250000.0,used
2021,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,AT,oil,white,49000,760000000.0,used
2018,Chevrolet,Colorado,Mỹ,Pick-up (bán tải),5.0,MT,oil,white,1720,345000000.0,used
2017,Chevrolet,Cruze,Mỹ,Sedan,5.0,MT,petrol,black,69000,268000000.0,used
2003,Ford,Ranger,Việt Nam,Pick-up (bán tải),5.0,MT,oil,red,400000,85000000.0,used
2017,Ford,EcoSport,Mỹ,SUV / Cross over,5.0,AT,petrol,red,78000,329000000.0,used
2015,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,MT,oil,black,250000,290000000.0,used
2010,Ford,Ranger,Mỹ,Pick-up (bán tải),5.0,MT,oil,black,200000,220000000.0,used
2021,Mitsubishi,Attrage,Thái Lan,Sedan,5.0,AT,petrol,red,60000,350000000.0,used
2008,Ford,Transit,Mỹ,Kiểu dáng khác,9.0,MT,oil,silver,100000,420000000.0,used
2011,Chevrolet,Lacetti,Việt Nam,Sedan,5.0,MT,petrol,silver,100000,125000000.0,used
2016,Hyundai,Grand i10,Ấn Độ,Hatchback,5.0,MT,petrol,orange,100250,225000000.0,used
2010,Daewoo,Lacetti,Việt Nam,Sedan,5.0,MT,petrol,black,152311,124000000.0,used
2017,Kia,Morning,Việt Nam,Hatchback,5.0,MT,petrol,red,86000,230000000.0,used
2002,Mazda,626,Nhật Bản,Sedan,5.0,MT,petrol,black,150000,85000000.0,used
2005,Mercedes Benz,C Class,Việt Nam,Sedan,5.0,AT,petrol,silver,22000,238000000.0,used
2021,Mazda,CX 5,Việt Nam,SUV / Cross over,5.0,AT,petrol,red,25000,745000000.0,used
2018,Toyota,Wigo,Nước khác,Hatchback,5.0,AT,petrol,red,35000,285000000.0,used
2022,Vinfast,Fadil,Việt Nam,Hatchback,5.0,AT,petrol,red,15200,309000000.0,used
2019,Kia,Cerato,Việt Nam,Sedan,5.0,MT,petrol,black,100000,445000000.0,used
2011,Kia,Morning,Hàn Quốc,Hatchback,5.0,AT,petrol,white,80000,240000000.0,used
2008,Daewoo,Lacetti,Việt Nam,Sedan,5.0,MT,petrol,black,120000,85000000.0,used
2019,Kia,Cerato,Hàn Quốc,Sedan,5.0,AT,petrol,red,80000,465000000.0,used
2010,Daewoo,Lacetti,Hàn Quốc,Sedan,5.0,MT,petrol,black,120000,180000000.0,used
2003,Kia,Spectra,Hàn Quốc,Sedan,4.0,MT,petrol,silver,12000,58000000.0,used
2015,Hyundai,Grand i10,Ấn Độ,Hatchback,5.0,MT,petrol,silver,99998,190000000.0,used
2019,Ford,EcoSport,Việt Nam,SUV / Cross over,5.0,AT,petrol,white,50000,465000000.0,used
2003,Mitsubishi,Lancer,Nhật Bản,Sedan,5.0,AT,petrol,black,230000,125000000.0,used
2022,Kia,Sonet,Việt Nam,SUV / Cross over,2.0,AT,petrol,white,18000,575000000.0,used
1987,Toyota,Land Cruiser,Nhật Bản,SUV / Cross over,6.0,MT,oil,blue,123456,40000000.0,used
2015,Hyundai,i20,Ấn Độ,SUV / Cross over,5.0,AT,petrol,brown,60000,345000000.0,used
2018,Toyota,Wigo,Nước khác,Hatchback,5.0,MT,petrol,silver,106000,235000000.0,used
2012,Kia,Cerato Koup,Hàn Quốc,Coupe (2 cửa),5.0,AT,petrol,white,100000,299000000.0,used
2007,Hyundai,Santa Fe,Hàn Quốc,SUV / Cross over,7.0,AT,petrol,blue,200000,205000000.0,used
2014,Hyundai,Grand i10,Hàn Quốc,Hatchback,5.0,MT,petrol,white,9,155000000.0,used
2003,Kia,Spectra,Việt Nam,Sedan,4.0,MT,petrol,white,150000,45000000.0,used
2015,Mazda,CX 5,Việt Nam,SUV / Cross over,5.0,AT,petrol,white,100000,500000000.0,used
2009,Kia,Sorento,Hàn Quốc,SUV / Cross over,7.0,AT,oil,black,10000,400000000.0,used
2022,Mazda,2,Thái Lan,Sedan,5.0,AT,petrol,grey,25000,405000000.0,used
2002,Mazda,Premacy,Nhật Bản,SUV / Cross over,7.0,AT,petrol,white,150000,110000000.0,used
2011,Kia,Morning,Việt Nam,SUV / Cross over,4.0,MT,petrol,silver,200000,110000000.0,used
2020,Hyundai,Accent,Hàn Quốc,Sedan,5.0,MT,petrol,black,23200,468000000.0,used
2019,Hyundai,Grand i10,Việt Nam,Hatchback,5.0,MT,petrol,white,50000,295000000.0,used
2021,Vinfast,Fadil,Việt Nam,Hatchback,2.0,AT,petrol,others,66863,290000000.0,used
2005,Ford,Ranger,Việt Nam,Pick-up (bán tải),5.0,MT,oil,white,135800,150000000.0,used
2015,Ford,Dòng khác,Thái Lan,Pick-up (bán tải),5.0,MT,oil,grey,90000,348000000.0,used
2020,Ford,EcoSport,Việt Nam,SUV / Cross over,5.0,AT,petrol,white,58000,484500000.0,used
2019,Hyundai,Kona,Hàn Quốc,SUV / Cross over,5.0,AT,petrol,white,81000,510000000.0,used
2021,Ford,Ranger,Việt Nam,Pick-up (bán tải),5.0,AT,oil,grey,26700,719000000.0,used
2007,Chevrolet,Captiva,Hàn Quốc,SUV / Cross over,7.0,AT,oil,black,175000,235000000.0,used
2021,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,AT,oil,others,45000,555000000.0,used
2005,Ford,Everest,Việt Nam,SUV / Cross over,7.0,MT,oil,black,200000,165000000.0,used
2022,Mitsubishi,Attrage,Thái Lan,Sedan,4.0,AT,petrol,red,20000,420000000.0,used
2013,Toyota,Fortuner,Việt Nam,SUV / Cross over,7.0,MT,oil,grey,110000,479000000.0,used
2009,Chevrolet,Spark,Việt Nam,Hatchback,5.0,MT,petrol,white,200000,72500000.0,used
2004,Daewoo,Lacetti,Hàn Quốc,Sedan,5.0,MT,petrol,black,200000,115000000.0,used
2000,Daewoo,Dòng khác,Hàn Quốc,Sedan,5.0,MT,petrol,white,300140,32000000.0,used
2017,Hyundai,Elantra,Hàn Quốc,Sedan,5.0,AT,petrol,red,55000,430000000.0,used
