manufacture_date,brand,model,origin,type,seats,gearbox,fuel,color,mileage_v2,price,condition
2018,10,136,6,3,8.0,2,3,12,104000,509000000.0,1
2018,5,172,6,1,5.0,1,3,11,41000,292000000.0,1
2021,5,172,6,1,5.0,1,3,4,21000,380000000.0,1
2012,1,218,0,1,5.0,2,3,5,130000,135000000.0,1
2019,5,198,6,3,5.0,2,3,12,55000,395000000.0,1
2023,4,182,0,6,7.0,1,2,1,0,1469000000.0,0
2003,6,13,2,7,5.0,2,3,11,117000,199000000.0,1
2003,10,79,2,7,5.0,2,3,12,200000,150000000.0,1
2019,10,136,6,6,8.0,2,3,12,80000,515000000.0,1
2018,10,257,3,1,5.0,2,3,10,61000,260000000.0,1
2018,10,136,6,3,7.0,1,3,1,81000,555000000.0,1
2015,5,172,6,1,5.0,1,3,12,640000,269000000.0,1
2023,10,246,6,2,7.0,1,3,12,0,130000000.0,0
2010,10,209,1,8,7.0,1,3,12,72000,1250000000.0,1
2021,4,21,6,7,5.0,1,3,12,32000,479000000.0,1
2022,2,232,6,2,16.0,2,2,8,0,799000000.0,0
2009,2,232,6,9,7.0,2,2,9,572000,190000000.0,1
2017,8,30,4,7,5.0,2,3,6,115000,228000000.0,1
2012,1,218,0,1,5.0,2,3,5,130000,135000000.0,1
2013,10,109,6,6,7.0,2,2,11,116123,500000000.0,1
2018,10,136,6,3,7.0,1,3,1,81000,555000000.0,1
2018,6,38,4,5,5.0,1,2,12,35000,479000000.0,1
2017,10,136,2,3,8.0,2,3,12,82000,440000000.0,1
2017,2,196,4,5,5.0,1,2,12,88000,469000000.0,1
2021,4,21,6,7,5.0,1,3,12,31000,479000000.0,1
2014,2,99,6,6,7.0,2,2,11,147000,325000000.0,1
2023,8,269,4,3,7.0,1,3,7,2000,655000000.0,1
2018,10,136,6,3,8.0,2,3,12,104000,509000000.0,1
2019,10,251,6,7,5.0,1,3,12,860000,385000000.0,1
2019,10,136,6,3,8.0,2,3,12,105000,550000000.0,1
2018,10,136,6,3,7.0,1,3,1,81000,555000000.0,1
2017,4,211,6,6,16.0,2,2,11,218680,750000000.0,1
2020,2,232,6,9,16.0,2,2,8,35000,689000000.0,1
2003,8,140,2,6,7.0,2,3,12,100000,80000000.0,1
2019,11,156,6,7,5.0,1,3,6,39000,535000000.0,1
2007,1,58,6,7,5.0,2,3,10,150000,135000000.0,1
2008,10,57,6,7,5.0,1,3,1,100000,335000000.0,1
2021,4,21,6,7,5.0,1,3,12,31000,479000000.0,1
2018,9,63,6,7,5.0,1,3,10,52000,250000000.0,1
2014,2,99,6,6,7.0,2,2,11,147000,325000000.0,1
2019,5,198,6,3,5.0,2,3,12,55000,389000000.0,1
2021,5,172,6,1,5.0,1,3,4,21000,370000000.0,1
2013,10,136,6,3,8.0,2,3,11,102000,369000000.0,1
2017,10,109,3,6,7.0,2,2,6,124000,660000000.0,1
2015,5,172,6,1,5.0,1,3,12,64,259000000.0,1
2019,2,93,6,6,5.0,1,3,6,43000,455000000.0,1
2018,6,5,6,1,5.0,1,3,12,45000,460000000.0,1
2021,4,21,6,7,5.0,1,3,12,31000,479000000.0,1
2018,10,136,6,3,7.0,1,3,1,81000,555000000.0,1
2020,2,232,6,9,16.0,2,2,8,35000,669000000.0,1
2023,2,196,6,8,5.0,1,2,0,0,707000000.0,0
2023,2,99,1,8,7.0,1,2,0,0,1099000000.0,0
2020,2,232,6,9,7.0,2,2,6,34000,669000000.0,1
2017,10,109,3,6,7.0,2,2,6,124000,660000000.0,1
2014,5,172,6,1,5.0,1,3,12,50000,265000000.0,1
2016,2,232,1,3,16.0,2,2,11,279700,455000000.0,1
2019,11,156,6,7,5.0,1,3,6,39000,535000000.0,1
2019,10,109,6,6,7.0,2,2,11,90000,768000000.0,1
2003,6,13,2,7,5.0,2,3,11,117000,189000000.0,1
2022,2,232,6,2,16.0,2,2,8,0,799000000.0,0
2023,8,269,4,3,7.0,1,3,7,2000,655000000.0,1
2023,2,227,6,8,5.0,1,3,0,0,822000000.0,0
2012,1,218,0,1,5.0,2,3,5,130000,135000000.0,1
2021,10,251,6,7,5.0,1,3,11,18000,495000000.0,1
2006,10,136,6,6,8.0,2,3,11,158000,190000000.0,1
2023,2,99,4,8,7.0,1,2,0,0,1099000000.0,0
2014,2,99,6,6,7.0,2,2,11,147000,325000000.0,1
2010,10,209,1,2,7.0,1,3,4,140000,7800000.0,1
2019,10,136,6,3,8.0,2,3,12,105000,549000000.0,1
2021,4,21,6,7,5.0,1,3,12,32000,479000000.0,1
2015,10,79,4,7,5.0,1,3,11,80000,400000000.0,1
2017,2,93,6,6,5.0,1,3,11,60000,368000000.0,1
2023,2,196,6,8,5.0,1,2,0,0,707000000.0,0
2023,10,245,6,3,7.0,1,3,12,0,706000000.0,0
2023,4,89,0,3,7.0,1,3,12,0,850000000.0,0
2020,4,21,6,7,5.0,2,3,12,13000,330000000.0,1
2009,1,218,6,1,5.0,2,3,12,170000,66000000.0,1
2023,8,269,4,3,7.0,1,3,7,2000,655000000.0,1
2010,10,209,1,8,7.0,1,3,12,72000,1250000000.0,1
2017,2,93,6,6,5.0,1,3,11,61000,368000000.0,1
2016,10,79,2,7,5.0,2,3,11,11111,420000000.0,1
2021,10,109,6,6,8.0,1,3,12,90000,810000000.0,1
2010,10,209,1,8,7.0,1,3,4,133000,600000000.0,1
2018,4,168,0,2,2.0,2,2,8,142323,440000000.0,1
2023,2,99,4,8,7.0,1,2,0,0,1099000000.0,0
2016,2,232,6,3,16.0,2,2,9,220168,440000000.0,1
2022,2,232,6,2,16.0,2,2,8,0,799000000.0,0
2019,4,94,0,7,5.0,1,3,12,40000,460000000.0,1
2023,2,227,6,8,5.0,1,3,0,0,822000000.0,0
2012,1,218,0,1,5.0,2,3,5,130000,130000000.0,1
2017,2,93,6,6,5.0,1,3,11,60000,368000000.0,1
2017,10,79,6,7,5.0,1,3,1,69490,525000000.0,1
2013,5,172,0,1,5.0,1,3,11,80000,240000000.0,1
2020,5,172,6,1,5.0,1,3,12,68445,295000000.0,1
2020,10,136,6,3,8.0,2,3,12,37000,617000000.0,1
2016,2,196,4,5,5.0,1,2,12,109000,439000000.0,1
2023,2,196,6,8,5.0,1,2,12,0,707000000.0,0
2023,2,196,6,5,5.0,1,2,12,0,707000000.0,1
2023,8,268,4,3,7.0,1,3,12,0,500000000.0,0
2008,2,97,4,6,5.0,1,3,1,200000,300000000.0,1
2017,6,5,2,7,5.0,1,3,2,608888,422000000.0,1
2018,3,72,4,7,5.0,1,3,11,400000,535000000.0,1
2018,4,94,6,7,5.0,1,3,12,45500,447000000.0,1
2018,2,105,3,1,5.0,1,3,2,42000,355000000.0,1
2023,4,126,6,1,5.0,1,3,0,0,392000000.0,0
2019,10,251,2,7,5.0,1,3,12,37,455000000.0,1
2020,3,71,4,7,5.0,1,3,12,52000,440000000.0,1
2020,5,172,6,1,5.0,2,3,12,60000,245000000.0,1
2023,2,196,6,5,5.0,1,2,0,0,707000000.0,0
2018,10,136,6,6,8.0,2,3,6,80000,505000000.0,1
2023,9,267,2,6,7.0,1,3,0,0,599900000.0,0
2002,6,188,6,7,7.0,1,3,11,125000,115000000.0,1
2022,10,245,2,6,7.0,1,3,1,18000,605000000.0,1
2018,2,196,4,5,5.0,1,2,12,70000,585000000.0,1
2023,10,195,3,6,5.0,1,3,8,0,547000000.0,1
2023,2,99,4,8,7.0,1,2,0,0,220000000.0,0
2019,4,21,6,7,5.0,2,3,12,70000,315000000.0,1
2019,4,236,6,6,5.0,1,3,1,49000,689000000.0,1
2003,4,204,0,6,5.0,1,2,11,12000,195000000.0,1
2023,2,227,6,8,5.0,1,3,0,0,165000000.0,0
2022,5,172,6,1,5.0,2,3,12,21000,257000000.0,1
2002,7,41,6,7,5.0,1,3,10,190000,150000000.0,1
2013,5,60,6,3,7.0,2,3,11,91000,270000000.0,1
1998,6,8,6,8,5.0,2,3,2,320000,75000000.0,1
2023,3,132,4,6,5.0,1,3,0,0,699000000.0,0
2023,4,90,6,8,7.0,1,3,0,0,1469000000.0,0
2015,1,34,6,7,5.0,1,3,12,70000,225000000.0,1
2021,4,236,6,6,5.0,1,3,12,6300,780000000.0,1
2023,8,268,6,3,7.0,2,3,12,0,555000000.0,0
2023,10,195,3,6,5.0,1,3,0,0,552000000.0,0
2023,4,89,0,3,7.0,1,3,1,0,8500000.0,0
2009,5,172,6,1,5.0,1,3,4,160000,158000000.0,1
2023,10,33,6,6,7.0,1,3,0,0,535000000.0,0
2020,4,21,6,7,5.0,2,3,12,65000,395000000.0,1
2019,6,5,6,7,5.0,1,3,12,40000,490000000.0,1
2013,1,87,1,7,5.0,2,3,2,124520,245000000.0,1
2016,6,3,6,7,5.0,1,3,0,62000,410000000.0,1
2002,2,151,1,7,5.0,2,3,5,120000,87000000.0,1
2005,8,140,6,8,7.0,2,3,0,150000,145000000.0,1
1996,6,8,2,7,5.0,2,3,11,123456,111111111.0,1
2009,1,58,6,6,7.0,2,3,0,85000,185000000.0,1
2018,10,251,6,7,5.0,1,3,12,57000,378000000.0,1
2019,1,74,4,5,5.0,1,2,0,81000,420000000.0,1
2021,4,222,0,2,9.0,2,3,12,100000,610000000.0,1
2023,10,195,3,6,5.0,1,3,0,0,552000000.0,0
2016,1,58,1,6,7.0,1,3,12,130000,470000000.0,1
2022,5,141,6,7,4.0,1,3,1,20000,595000000.0,1
2022,5,141,6,7,5.0,1,3,1,20000,580000000.0,1
2019,5,172,6,1,5.0,1,3,12,59999,325000000.0,1
2019,8,268,3,3,5.0,1,3,1,79000,495000000.0,1
2019,8,268,3,3,7.0,1,3,12,140000,460000000.0,1
2023,4,85,6,6,5.0,1,3,12,0,610000000.0,0
2023,2,227,6,8,5.0,1,3,0,0,822000000.0,0
2009,10,79,2,7,5.0,2,3,12,9000,248000000.0,1
2019,10,251,2,7,5.0,1,3,1,22200,445000000.0,1
2023,8,90,3,6,5.0,1,3,12,0,666666666.0,0
2019,4,236,6,6,5.0,1,3,0,49000,699000000.0,1
2008,4,204,0,6,7.0,1,2,11,100000,390000000.0,1
2017,1,87,1,7,5.0,1,3,11,45000,345000000.0,1
2023,3,71,6,7,5.0,1,3,8,0,559000000.0,1
2019,8,268,3,3,5.0,1,3,3,61000,475000000.0,1
2006,10,136,2,3,8.0,2,3,0,555555,215000000.0,1
2020,8,30,4,7,5.0,2,3,6,10,385000000.0,0
2009,10,247,1,6,5.0,1,3,12,94000,485000000.0,1
2017,8,30,4,7,5.0,1,3,12,55000,285000000.0,1
2016,8,178,2,6,5.0,1,3,1,118000,455000000.0,1
2022,3,71,6,7,5.0,1,3,12,38000,530000000.0,1
2022,8,268,6,3,7.0,1,3,1,32000,545000000.0,1
2004,0,261,8,6,5.0,1,3,12,80000,186000000.0,1
2023,3,71,6,7,5.0,1,3,10,0,604000000.0,0
2019,7,41,6,7,5.0,1,3,1,36000,1400000000.0,1
2021,10,251,6,7,5.0,2,3,12,53000,420000000.0,1
2009,2,232,6,8,16.0,2,2,0,5000,185000000.0,1
2021,5,141,6,7,5.0,1,3,10,30000,562000000.0,1
2023,8,269,3,3,7.0,1,3,3,0,662000000.0,0
2018,4,21,0,7,5.0,1,3,4,56000,368000000.0,1
2022,4,21,6,7,5.0,1,3,12,13000,490000000.0,1
2008,10,136,6,3,8.0,2,3,11,150000,183000000.0,1
2009,10,247,1,6,5.0,1,3,12,94000,450000000.0,1
2009,2,232,6,8,16.0,2,2,0,5000,185000000.0,1
2019,10,251,6,7,5.0,2,3,12,49000,365000000.0,1
2019,5,172,6,1,5.0,1,3,10,41000,295000000.0,1
2019,6,13,6,7,5.0,1,3,1,44000,579000000.0,1
2021,10,251,6,7,5.0,2,3,11,67998,405000000.0,1
2009,2,170,6,7,5.0,1,3,1,120000,230000000.0,1
2019,2,99,4,6,7.0,1,3,0,29000,870000000.0,1
2021,10,251,6,7,5.0,2,3,12,53000,420000000.0,1
2021,6,5,6,7,5.0,1,3,12,42000,555000000.0,1
2022,10,251,6,7,5.0,1,3,12,13700,500000000.0,1
2020,4,21,6,7,5.0,1,3,12,50000,430000000.0,1
2002,4,138,0,9,6.0,1,3,11,99,68000000.0,1
2023,11,240,6,6,5.0,1,3,8,123,458000000.0,1
2017,2,93,1,6,5.0,1,3,0,80000,375000000.0,1
2022,8,178,6,3,7.0,1,3,12,12000,709000000.0,1
2014,1,218,1,1,5.0,2,3,0,48000,179000000.0,1
2016,5,197,0,7,5.0,2,3,11,86000,275000000.0,1
2019,8,268,3,3,5.0,1,3,3,19000,485000000.0,1
2010,10,109,6,6,7.0,1,3,1,134000,345000000.0,1
2021,4,204,6,6,7.0,1,2,1,2000,1100000000.0,1
2016,2,196,4,5,5.0,2,2,0,99999,415000000.0,1
2008,2,99,6,6,8.0,2,2,4,250000,230000000.0,1
2017,4,126,9,1,5.0,1,3,0,51000,285000000.0,1
2015,2,196,4,5,5.0,1,2,12,80000,430000000.0,1
2020,2,196,4,5,5.0,1,2,11,49000,540000000.0,1
2019,4,21,6,7,5.0,1,3,10,35500,400000000.0,1
2018,10,251,6,7,5.0,2,3,12,90000,339000000.0,1
2004,8,147,2,7,5.0,1,3,0,100000,185000000.0,1
2011,4,244,0,0,5.0,1,3,10,135000,367000000.0,1
2023,4,21,0,7,5.0,1,3,1,0,411111111.0,0
2023,2,196,6,5,5.0,1,2,4,0,185000000.0,0
2019,2,196,4,5,5.0,2,2,12,49000,498000000.0,1
2018,10,79,6,7,5.0,1,3,1,120000,520000000.0,1
2016,6,5,2,1,5.0,1,3,12,52000,389000000.0,1
2019,10,251,2,7,5.0,2,3,12,100000,373000000.0,1
2010,5,60,0,3,7.0,1,3,11,130000,255000000.0,1
2011,2,99,6,6,7.0,1,3,6,11000,335000000.0,1
2020,4,21,6,7,5.0,2,3,12,19150,395000000.0,1
2019,10,136,6,3,8.0,2,3,0,96700,535000000.0,1
2005,8,180,2,6,7.0,2,3,5,100000,160000000.0,1
2011,4,236,0,6,5.0,1,3,10,11000,410000000.0,1
2021,8,268,3,3,7.0,1,3,12,15555,565000000.0,1
2023,3,71,6,7,2.0,1,3,0,0,609000000.0,0
2021,4,236,6,6,5.0,1,3,12,8300,765000000.0,1
2021,8,268,0,3,7.0,2,3,12,10000,425000000.0,1
2019,10,136,6,3,8.0,2,3,12,96000,535000000.0,1
2008,1,69,8,6,7.0,2,3,11,118671,180000000.0,1
2018,5,67,6,7,5.0,2,3,12,90000,385000000.0,1
2009,10,247,1,6,5.0,0,3,1,115000,455000000.0,1
2022,9,224,4,1,5.0,1,3,6,12000,505000000.0,1
2018,5,172,6,1,5.0,1,3,2,64000,292000000.0,1
2023,11,240,6,6,5.0,1,0,12,0,458000000.0,0
2019,5,172,6,1,5.0,1,3,10,44000,325000000.0,1
2019,5,67,6,7,5.0,1,3,12,30000,479000000.0,1
2019,8,268,2,3,5.0,1,3,12,64000,475000000.0,1
2023,10,245,6,3,7.0,1,3,12,0,638000000.0,0
2022,8,268,3,3,7.0,1,3,11,20000,620000000.0,1
2019,4,144,6,6,5.0,1,3,0,60000,469000000.0,1
2015,10,109,3,1,5.0,2,2,12,75000,552000000.0,1
2010,1,146,0,8,5.0,2,3,0,4500,192000000.0,1
2004,8,180,2,6,5.0,2,3,2,160000,135000000.0,1
2022,10,245,6,3,7.0,1,3,0,5555,555555555.0,1
2023,2,99,4,8,7.0,1,2,12,0,1099000000.0,0
2005,8,140,2,6,8.0,2,3,0,950000,95000000.0,1
2019,10,251,6,7,5.0,1,3,8,55000,450000000.0,1
2000,10,273,6,6,8.0,2,3,12,5800,85000000.0,1
2015,8,169,4,1,5.0,1,3,12,90000,249000000.0,1
2017,8,30,4,7,5.0,2,3,12,75000,250000000.0,1
2015,4,32,6,7,5.0,2,3,12,85000,250000000.0,1
2023,4,21,0,7,5.0,1,3,11,0,39000000.0,0
2021,5,141,6,7,5.0,1,3,10,32000,560000000.0,1
2007,5,172,0,1,5.0,1,3,4,150,150000000.0,1
2009,4,278,0,1,5.0,1,3,10,75,260000000.0,1
2023,8,30,4,7,5.0,1,3,10,0,385000000.0,0
2016,5,198,6,3,7.0,1,3,12,192,410000000.0,1
2010,4,213,0,7,5.0,1,3,12,145278,318000000.0,1
2020,8,30,6,7,5.0,2,3,6,29000,295000000.0,1
2015,5,141,6,7,5.0,1,3,12,87000,345000000.0,1
2007,3,72,6,7,5.0,1,3,1,130000,290000000.0,1
2005,5,141,0,2,5.0,2,3,0,125850,20000000.0,1
2016,8,178,2,6,5.0,1,3,12,60000,499000000.0,1
2020,6,5,6,7,5.0,1,3,0,40000,515000000.0,1
2017,5,172,6,1,5.0,1,3,8,25500,282000000.0,1
2019,10,251,6,7,5.0,1,3,4,56000,450000000.0,1
2022,6,5,6,7,5.0,1,3,12,35000,579000000.0,1
2022,8,235,4,5,5.0,0,2,1,33000,730000000.0,1
2019,3,72,4,7,5.0,1,3,12,32000,575000000.0,1
2016,7,41,6,7,5.0,1,3,0,99999,666000000.0,1
2023,2,196,6,5,5.0,1,2,12,0,177000000.0,0
2007,10,136,6,3,8.0,2,3,11,180000,188000000.0,1
2023,4,21,6,7,5.0,1,3,12,0,484100000.0,0
1996,10,78,2,8,5.0,2,3,0,160000,95000000.0,1
2023,10,251,6,7,5.0,2,3,12,0,479000000.0,0
2022,5,141,6,7,5.0,1,3,2,35000,580000000.0,1
2023,8,268,2,8,5.0,1,3,0,0,560000000.0,0
2018,10,136,3,3,8.0,2,3,6,120000,500000000.0,1
2020,2,196,4,5,5.0,1,2,7,50000,680000000.0,1
2008,10,136,6,3,8.0,2,3,11,160000,197000000.0,1
2011,1,177,1,8,7.0,1,3,4,110000,270000000.0,1
2023,2,196,6,5,5.0,1,2,4,0,246000000.0,1
2023,4,85,0,6,5.0,1,3,1,0,14900000.0,0
2002,2,151,2,7,5.0,1,3,2,152,115000000.0,1
2020,5,206,6,6,5.0,1,3,12,19000,595000000.0,1
2023,10,195,3,6,5.0,1,3,0,0,552000000.0,1
2019,5,212,6,7,5.0,1,3,1,27000,350000000.0,1
2023,4,21,0,7,5.0,1,3,12,0,42600000.0,0
2020,4,21,6,7,5.0,1,3,0,48000,405000000.0,1
2019,10,109,6,6,7.0,1,3,12,67000,820000000.0,1
2016,6,5,6,1,5.0,1,3,0,62200,415000000.0,1
2023,8,30,4,7,5.0,2,3,12,0,345000000.0,0
2015,7,44,3,7,5.0,1,3,12,80000,590000000.0,1
2019,4,126,0,1,5.0,2,3,10,33000,280000000.0,1
2023,4,21,0,7,5.0,1,3,10,0,100000000.0,0
2021,2,196,6,5,5.0,1,2,3,68898,565000000.0,1
1997,1,155,1,3,5.0,1,3,8,600000,120000000.0,1
2022,5,141,6,7,5.0,1,3,1,20000,615000000.0,1
2023,10,33,6,6,7.0,2,3,0,0,538000000.0,0
2020,4,94,0,7,5.0,1,3,12,42000,489000000.0,1
2018,2,106,6,7,5.0,1,3,12,29000,420000000.0,1
2019,8,268,3,3,5.0,2,3,1,82000,410000000.0,1
2001,8,147,2,7,5.0,2,3,10,140000,80000000.0,1
2019,4,144,6,6,5.0,1,3,10,70000,455000000.0,1
2017,1,177,6,3,7.0,2,3,12,115000,285000000.0,1
2023,10,33,6,3,7.0,1,3,0,0,535000000.0,0
2019,5,215,6,6,5.0,1,3,12,100000,600000000.0,1
2019,5,67,6,7,5.0,2,3,12,82000,394000000.0,1
2023,8,268,2,3,7.0,1,3,12,0,543210999.0,0
2020,4,21,6,7,5.0,1,3,10,30000,440000000.0,1
2022,4,21,6,7,2.0,1,3,10,12500,485000000.0,1
2011,1,146,6,7,5.0,2,3,11,10000,140000000.0,1
2021,10,251,6,7,5.0,3,3,12,38000,470000000.0,1
2023,11,240,6,8,5.0,1,0,0,0,458000000.0,0
2019,2,196,4,5,5.0,2,2,12,49000,495000000.0,1
2019,10,246,2,7,5.0,2,3,12,150000,340000000.0,1
2023,2,232,6,8,16.0,2,2,0,0,849000000.0,0
2015,4,131,9,8,5.0,2,3,10,70000,280000000.0,1
2017,1,58,1,6,7.0,1,3,1,69000,520000000.0,1
2023,10,251,6,7,5.0,1,3,0,0,499000000.0,0
2023,3,71,6,7,5.0,1,3,1,9600,525000000.0,1
2018,5,172,6,1,5.0,2,3,4,100,190000000.0,1
2016,4,204,6,6,7.0,1,3,3,70000,630000000.0,1
2019,1,74,4,5,5.0,1,2,12,84000,410000000.0,1
2019,4,21,6,7,5.0,2,3,12,75000,315000000.0,1
2021,4,21,6,7,5.0,1,3,10,11000,455000000.0,1
2023,10,33,6,3,7.0,1,3,0,0,535000000.0,0
2019,10,251,6,7,5.0,2,3,12,50000,365000000.0,1
2020,4,21,6,7,5.0,1,3,12,50000,435000000.0,1
2023,2,227,6,6,5.0,1,3,10,0,181000000.0,1
2015,10,251,6,7,5.0,2,3,11,140000,255000000.0,1
2023,3,71,6,7,5.0,1,3,1,9000,525000000.0,1
2023,10,245,3,6,7.0,1,3,0,0,636000000.0,1
2023,2,196,6,5,5.0,1,3,4,0,986000000.0,0
2023,8,268,2,8,7.0,1,3,0,0,560000000.0,0
2005,6,5,6,7,5.0,1,3,1,130000,168000000.0,1
2021,10,251,6,7,5.0,1,3,12,38000,470000000.0,1
2014,6,5,6,7,5.0,1,3,8,93000,330000000.0,1
2013,4,126,9,1,5.0,2,3,12,79000,139000000.0,1
2023,3,72,4,8,5.0,1,3,0,0,730000000.0,0
2023,8,268,2,6,7.0,1,3,12,3000,575000000.0,1
2012,2,105,1,7,5.0,1,3,8,140000,239000000.0,1
2009,4,94,0,7,5.0,1,3,0,95000,205000000.0,1
2023,4,126,0,7,5.0,1,3,11,0,80000000.0,0
2017,4,126,6,7,5.0,2,3,12,50000,300000000.0,1
2008,1,58,6,6,7.0,1,3,4,960000,179000000.0,1
2017,4,126,6,7,5.0,1,3,2,88000,279000000.0,1
2023,2,227,6,6,5.0,1,3,12,0,822000000.0,0
2023,2,227,6,6,5.0,1,3,12,0,165000000.0,1
2019,5,67,0,7,5.0,1,3,0,80000,450000000.0,1
2005,10,273,6,3,8.0,2,3,2,135000,147000000.0,1
2023,4,21,6,8,5.0,1,3,0,0,479100000.0,0
2018,4,126,6,1,5.0,1,3,10,26000,325000000.0,1
2010,10,109,2,6,7.0,2,2,11,120000,430000000.0,1
2023,8,268,2,3,7.0,1,3,12,0,524000000.0,0
2015,2,232,6,7,5.0,2,2,11,350000,390000000.0,1
2009,5,61,0,3,7.0,1,3,4,100000,165000000.0,1
2010,10,109,6,6,7.0,2,2,1,200000,389000000.0,1
2021,10,257,3,1,2.0,1,3,12,95000,315000000.0,1
2021,8,268,3,3,7.0,2,3,12,76000,495000000.0,1
2021,4,204,6,6,7.0,1,3,12,280000,900000000.0,1
2023,8,268,3,3,7.0,2,3,12,0,529000000.0,0
2020,6,50,6,6,5.0,1,3,12,51000,695000000.0,1
2023,4,90,6,8,7.0,1,3,0,0,850000000.0,0
2023,10,33,6,8,7.0,2,3,0,0,533000000.0,0
2019,5,205,0,3,8.0,1,2,1,400000,925000000.0,1
2004,2,97,1,6,5.0,1,3,5,198000,135000000.0,1
2023,2,196,6,5,5.0,1,2,7,0,986000000.0,0
2020,4,21,6,7,5.0,1,3,12,3000,430000000.0,1
2022,8,30,4,7,5.0,1,3,12,32000,395000000.0,1
2016,10,109,6,6,7.0,2,2,11,286000,600000000.0,1
2023,2,227,6,8,5.0,1,3,0,0,822000000.0,0
2023,10,80,4,6,5.0,1,3,12,0,730000000.0,0
2020,10,136,2,3,8.0,1,3,12,33000,620000000.0,1
2006,2,99,6,6,7.0,2,2,1,298999,200000000.0,1
2023,8,268,3,3,7.0,1,3,12,0,560000000.0,1
2022,10,251,6,7,2.0,1,3,1,46000,480000000.0,1
2021,4,21,6,7,5.0,2,3,10,27000,389000000.0,1
2010,7,201,8,7,5.0,1,3,0,114000,690000000.0,1
2017,5,198,6,3,7.0,1,3,8,40000,390000000.0,1
2023,6,50,6,6,5.0,1,3,12,0,749000000.0,0
2004,9,256,2,8,5.0,2,3,11,123456,75000000.0,1
2023,8,268,6,6,7.0,2,3,12,0,500000000.0,0
2020,4,21,6,7,5.0,2,3,12,65000,399000000.0,1
2023,10,251,6,8,5.0,1,3,0,0,479000000.0,0
2010,10,57,6,7,5.0,1,3,4,123456,395000000.0,1
2023,2,227,6,8,5.0,1,3,0,0,822000000.0,0
2020,4,94,6,7,5.0,2,3,12,63000,465000000.0,1
2023,2,196,6,5,5.0,1,2,6,19000,845000000.0,1
2013,4,94,0,7,5.0,1,3,12,130000,325000000.0,1
2006,9,90,2,2,2.0,2,3,12,123000,65000000.0,1
2023,10,251,6,8,5.0,2,3,0,0,459000000.0,0
2002,10,57,6,7,5.0,1,3,2,93000,140000000.0,1
2022,4,223,3,3,7.0,1,3,0,0,473000000.0,0
2016,5,172,9,1,5.0,2,3,0,120000,169000000.0,1
2005,5,219,0,7,5.0,2,3,11,180000,72000000.0,1
2021,10,251,6,7,5.0,2,3,12,53000,420000000.0,1
2021,4,94,6,7,5.0,2,3,12,25000,435000000.0,1
2011,5,172,6,8,5.0,1,3,10,86000,185000000.0,1
2023,8,268,4,3,7.0,1,3,12,0,599000000.0,0
2021,3,47,2,6,7.0,1,3,2,17000,960000000.0,1
2018,2,105,1,1,5.0,1,3,12,65000,395000000.0,1
2022,10,251,6,7,5.0,1,3,1,46000,480000000.0,1
2020,8,268,2,3,7.0,1,3,3,76000,515000000.0,1
2019,4,21,6,7,5.0,1,3,4,41000,385000000.0,1
2016,10,136,6,3,8.0,2,3,11,112000,270000000.0,1
2017,3,47,6,6,5.0,1,3,12,39000,630000000.0,1
2022,4,21,6,7,5.0,2,3,12,19000,440000000.0,1
2023,8,30,4,7,5.0,2,3,12,0,340000000.0,0
2016,2,196,4,5,5.0,1,2,0,10000,515000000.0,1
2023,4,94,6,7,5.0,1,3,12,0,591000000.0,0
2018,8,235,4,5,5.0,1,2,3,60000,450000000.0,1
2023,2,99,4,6,7.0,1,3,0,0,1099000000.0,0
2023,3,37,4,3,7.0,1,3,0,0,661000000.0,0
2022,4,223,0,8,7.0,1,3,0,0,475000000.0,0
2018,3,72,6,7,5.0,1,3,0,400000,525000000.0,1
2009,1,255,0,6,7.0,1,3,11,100000,145000000.0,1
2016,5,197,0,7,5.0,1,3,12,650000,310000000.0,1
2020,5,172,6,1,5.0,2,3,12,42,240000000.0,1
2017,10,251,6,7,5.0,2,3,12,101000,300000000.0,1
2022,4,223,6,3,7.0,1,3,12,0,515000000.0,0
2022,10,33,4,6,7.0,2,3,12,30000,520000000.0,1
2018,5,67,6,7,5.0,1,3,12,27000,421000000.0,1
2023,3,71,6,7,5.0,1,3,0,0,559000000.0,0
2021,4,94,6,7,5.0,1,3,0,9510,520000000.0,1
2023,8,268,9,3,7.0,2,3,12,0,529000000.0,0
2015,10,270,4,1,5.0,1,3,12,75567,430000000.0,1
2018,6,38,4,5,5.0,2,2,12,150000,429000000.0,1
2018,10,79,6,7,5.0,1,3,1,120000,520000000.0,1
2020,8,30,4,7,5.0,2,3,6,26000,295000000.0,1
2023,2,227,6,6,5.0,1,3,12,0,165000000.0,0
2004,5,42,6,1,5.0,2,3,10,222300,75000000.0,1
2023,10,33,6,3,7.0,1,3,0,0,535000000.0,0
2017,4,126,6,1,5.0,1,3,12,55000,310000000.0,1
2023,10,245,6,3,7.0,1,3,0,0,635000000.0,0
2008,1,90,0,6,7.0,1,3,4,90000,245000000.0,1
2018,10,135,4,5,5.0,1,2,0,58000,740000000.0,1
2000,2,151,6,1,5.0,2,3,12,380000,85000000.0,1
2015,4,32,6,7,5.0,2,3,12,85000,220000000.0,1
2021,7,114,8,6,5.0,1,3,12,28000,1900000000.0,1
2023,11,240,6,1,5.0,1,0,7,0,458000000.0,0
2023,2,99,4,6,7.0,1,2,12,0,295000000.0,1
