manufacture_date,brand,model,origin,type,seats,gearbox,fuel,color,mileage_v2,condition
2018,Honda,City,Việt Nam,Sedan,5.0,AT,petrol,white,52000,used
2019,Ford,Everest,Thái Lan,SUV / Cross over,7.0,AT,oil,white,62000,used
2006,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,MT,petrol,silver,145000,used
2021,Toyota,Corolla Cross,Việt Nam,SUV / Cross over,5.0,AT,petrol,white,19000,used
2018,Mitsubishi,Xpander,Nước khác,Minivan (MPV),5.0,AT,petrol,brown,42000,used
2019,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,AT,oil,white,110000,used
2022,Hyundai,Elantra,Việt Nam,Sedan,5.0,AT,petrol,white,2000,used
2018,Hyundai,Tucson,Hàn Quốc,SUV / Cross over,5.0,AT,petrol,black,38900,used
2020,Toyota,Vios,Việt Nam,Sedan,5.0,AT,petrol,brown,19000,used
2022,Kia,K5,Việt Nam,Sedan,5.0,AT,petrol,white,14000,used
2018,Ford,Everest,Mỹ,SUV / Cross over,7.0,AT,oil,others,72000,used
2017,Toyota,Vios,Việt Nam,Sedan,5.0,AT,petrol,gold,63523,used
2021,Kia,Sonet,Việt Nam,SUV / Cross over,5.0,AT,petrol,red,36000,used
2003,Mitsubishi,Jolie,Việt Nam,SUV / Cross over,7.0,MT,petrol,gold,20000,used
2007,Ford,Focus,Mỹ,Hatchback,5.0,AT,petrol,white,1122,used
2014,Kia,Sorento,Việt Nam,SUV / Cross over,7.0,AT,petrol,silver,110000,used
2015,Honda,City,Việt Nam,Sedan,5.0,AT,petrol,white,84000,used
2018,Mazda,3,Nhật Bản,Sedan,5.0,AT,petrol,white,24000,used
2022,Toyota,Corolla Cross,Thái Lan,SUV / Cross over,5.0,AT,petrol,black,2000,used
2019,Ford,Ranger,Mỹ,Pick-up (bán tải),5.0,MT,oil,silver,48000,used
2023,Kia,K3,Việt Nam,Sedan,5.0,AT,petrol,red,3000,used
2017,Mitsubishi,Pajero Sport,Việt Nam,SUV / Cross over,8.0,MT,oil,white,85000,used
2021,Mazda,CX 5,Việt Nam,SUV / Cross over,5.0,AT,petrol,red,27000,used
2016,Kia,Morning,Việt Nam,Hatchback,5.0,AT,petrol,gold,97000,used
2022,Mazda,CX 8,Việt Nam,SUV / Cross over,9.0,AT,petrol,red,30000,used
2011,Kia,Forte,Việt Nam,Sedan,5.0,AT,petrol,red,120000,used
2019,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,MT,petrol,silver,139000,used
2021,Mazda,CX 5,Việt Nam,SUV / Cross over,5.0,AT,petrol,green,46000,used
2014,Toyota,Innova,Việt Nam,Minivan (MPV),7.0,MT,petrol,gold,90000,used
2015,Toyota,Corolla Altis,Việt Nam,Sedan,5.0,AT,petrol,black,80000,used
2019,Toyota,Vios,Việt Nam,Sedan,5.0,AT,petrol,silver,86000,used
2022,Mitsubishi,Outlander,Việt Nam,SUV / Cross over,7.0,AT,petrol,white,15000,used
2011,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,MT,petrol,silver,87000,used
2016,Mercedes Benz,E Class,Việt Nam,Sedan,5.0,AT,petrol,black,82000,used
1987,Toyota,Corolla,Nhật Bản,Sedan,5.0,MT,petrol,white,100000,used
2022,Mitsubishi,Xpander Cross,Việt Nam,SUV / Cross over,7.0,AT,petrol,black,5000,used
2009,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,MT,petrol,black,70000,used
2012,Honda,Civic,Việt Nam,Sedan,5.0,AT,petrol,silver,130000,used
2016,Mitsubishi,Pajero Sport,Việt Nam,SUV / Cross over,8.0,AT,petrol,gold,57000,used
2021,Toyota,Corolla Cross,Thái Lan,SUV / Cross over,5.0,AT,petrol,red,36000,used
2004,Mitsubishi,Jolie,Việt Nam,SUV / Cross over,7.0,MT,petrol,white,180000,used
2021,Vinfast,Lux A2.0,Việt Nam,Sedan,5.0,AT,petrol,white,15000,used
2018,Mazda,3,Việt Nam,Sedan,5.0,AT,petrol,white,60000,used
2006,Hyundai,Santa Fe,Hàn Quốc,SUV / Cross over,7.0,AT,oil,silver,123456,used
2020,Mazda,CX 8,Việt Nam,SUV / Cross over,7.0,AMT,petrol,red,53000,used
2018,Toyota,Wigo,Nước khác,Hatchback,5.0,MT,petrol,white,63000,used
2021,Mitsubishi,Attrage,Thái Lan,Sedan,5.0,AT,petrol,red,55000,used
2015,Kia,Morning,Việt Nam,Hatchback,5.0,AT,petrol,white,36000,used
2019,Mercedes Benz,S Class,Việt Nam,Sedan,5.0,AT,petrol,black,45000,used
2014,Honda,Civic,Việt Nam,Sedan,5.0,AT,petrol,black,299,used
2006,Kia,Morning,Hàn Quốc,Hatchback,5.0,MT,petrol,green,128484,used
2015,Mazda,BT 50,Thái Lan,Pick-up (bán tải),5.0,AT,oil,black,86000,used
2016,Toyota,Fortuner,Việt Nam,SUV / Cross over,7.0,MT,oil,silver,97000,used
2020,Toyota,Vios,Việt Nam,Sedan,5.0,AT,petrol,black,20000,used
2009,Kia,Morning,Hàn Quốc,Hatchback,5.0,MT,petrol,white,12000,used
2021,Hyundai,Grand i10,Việt Nam,Sedan,5.0,MT,petrol,silver,43000,used
2021,Ford,Dòng khác,Thái Lan,Pick-up (bán tải),5.0,AT,oil,silver,84000,used
2021,Toyota,Raize,Nước khác,SUV / Cross over,5.0,AT,petrol,red,24000,used
2017,Toyota,Fortuner,Nước khác,SUV / Cross over,7.0,MT,oil,silver,150000,used
2020,Toyota,Vios,Việt Nam,Sedan,5.0,AT,petrol,brown,13999,used
2018,Mercedes Benz,C Class,Việt Nam,Sedan,5.0,AT,petrol,white,28000,used
2016,Toyota,Fortuner,Việt Nam,SUV / Cross over,7.0,AT,petrol,silver,66000,used
2010,Kia,Carens,Việt Nam,Minivan (MPV),7.0,AT,petrol,grey,109997,used
2023,Kia,Sportage,Việt Nam,SUV / Cross over,5.0,AT,petrol,green,0,new
2008,Kia,Carens,Hàn Quốc,Minivan (MPV),7.0,AT,oil,black,188000,used
2018,Toyota,Camry,Việt Nam,Sedan,5.0,AT,petrol,black,62000,used
2015,Honda,CR V,Việt Nam,SUV / Cross over,5.0,AT,petrol,brown,95689,used
2020,Vinfast,Fadil,Việt Nam,Hatchback,5.0,AT,petrol,red,99999,used
2020,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,AT,oil,white,25000,used
2011,Hyundai,Veloster,Hàn Quốc,Coupe (2 cửa),5.0,AMT,petrol,white,86000,used
2023,Kia,Soluto,Việt Nam,Sedan,5.0,AT,petrol,white,0,new
2021,Kia,Soluto,Hàn Quốc,Sedan,5.0,AT,petrol,black,30000,used
2001,Toyota,Corolla,Nhật Bản,Sedan,5.0,MT,petrol,black,10,used
2019,Ford,Everest,Thái Lan,SUV / Cross over,7.0,AT,oil,others,50000,used
2020,Mazda,CX 5,Việt Nam,SUV / Cross over,5.0,AT,petrol,blue,45000,used
2004,Mazda,3,Việt Nam,Sedan,5.0,MT,petrol,gold,70000,used
2018,Honda,City,Việt Nam,Sedan,5.0,AT,petrol,black,69000,used
2018,Hyundai,Grand i10,Việt Nam,Sedan,5.0,MT,petrol,white,86000,used
2020,Kia,Rondo,Việt Nam,SUV / Cross over,7.0,AT,petrol,white,32000,used
2023,Toyota,Yaris,Thái Lan,SUV / Cross over,5.0,AT,hybrid,black,0,new
2014,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,MT,oil,gold,89000,used
2020,Ford,EcoSport,Việt Nam,SUV / Cross over,5.0,AT,petrol,grey,54000,used
2016,Mitsubishi,Pajero Sport,Thái Lan,SUV / Cross over,7.0,AT,petrol,brown,76000,used
2007,Honda,Civic,Việt Nam,Sedan,4.0,AT,petrol,grey,100000,used
2019,Ford,Focus,Việt Nam,Sedan,5.0,AT,petrol,white,39000,used
2021,Kia,Soluto,Việt Nam,Sedan,5.0,MT,petrol,white,50000,used
2015,Kia,Sorento,Việt Nam,SUV / Cross over,5.0,AT,petrol,silver,97,used
2019,Mitsubishi,Xpander,Nhật Bản,SUV / Cross over,7.0,AT,petrol,silver,58000,used
2003,Toyota,Vios,Việt Nam,Sedan,5.0,MT,petrol,gold,185000,used
2021,Toyota,Corolla Cross,Thái Lan,SUV / Cross over,5.0,AT,petrol,brown,18600,used
2016,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,MT,petrol,silver,69000,used
2012,Honda,CR V,Nhật Bản,SUV / Cross over,5.0,AT,petrol,grey,90000,used
2010,Toyota,Yaris,Nhật Bản,Sedan,5.0,AT,petrol,white,90000,used
2022,Toyota,Corolla Cross,Thái Lan,SUV / Cross over,5.0,AT,petrol,white,6000,used
2015,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,MT,oil,white,88000,used
2020,Kia,Morning,Việt Nam,Hatchback,5.0,MT,petrol,white,60000,used
2015,Kia,Rio,Hàn Quốc,Sedan,5.0,AT,petrol,white,130000,used
2022,Mitsubishi,Attrage,Thái Lan,Sedan,5.0,AT,petrol,white,2100,used
2009,Hyundai,Genesis,Hàn Quốc,Coupe (2 cửa),4.0,AT,petrol,orange,100000,used
2009,Toyota,Venza,Nước khác,SUV / Cross over,5.0,AT,petrol,white,60500,used
2021,Mercedes Benz,GLE Class,Mỹ,SUV / Cross over,7.0,AT,petrol,white,36000,used
2019,Ford,Transit,Việt Nam,Kiểu dáng khác,16.0,MT,oil,gold,80000,used
2016,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,AT,oil,silver,77000,used
2019,Mercedes Benz,C Class,Đức,Sedan,5.0,AT,petrol,red,60000,used
2017,Chevrolet,Colorado,Thái Lan,Pick-up (bán tải),5.0,AT,oil,white,123000,used
2019,Hyundai,Accent,Hàn Quốc,Sedan,5.0,AT,petrol,gold,38000,used
2006,Ford,Transit,Việt Nam,Van,7.0,MT,oil,blue,99999,used
2008,Honda,Civic,Nhật Bản,Sedan,5.0,MT,petrol,black,100000,used
2020,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,AT,oil,white,46123,used
1990,Honda,Accord,Mỹ,Sedan,5.0,MT,petrol,blue,100000,used
2008,Honda,Civic,Việt Nam,Sedan,4.0,AT,petrol,silver,88000,used
2002,Toyota,Camry,Việt Nam,Sedan,5.0,MT,petrol,others,93000,used
2005,Mitsubishi,Jolie,Nhật Bản,SUV / Cross over,8.0,MT,petrol,gold,999,used
2021,Mazda,CX 8,Việt Nam,SUV / Cross over,7.0,AT,petrol,grey,35000,used
2012,Kia,Morning,Hàn Quốc,Hatchback,5.0,MT,petrol,green,150000,used
2019,Vinfast,Fadil,Việt Nam,Hatchback,5.0,AT,petrol,white,56000,used
2020,Mitsubishi,Xpander,Nước khác,Minivan (MPV),5.0,AT,petrol,white,66000,used
2015,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,AT,oil,orange,40000,used
2021,Hyundai,Accent,Việt Nam,Sedan,5.0,AT,petrol,gold,16700,used
2015,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,MT,petrol,silver,110000,used
2017,Mazda,3,Việt Nam,Sedan,5.0,AT,petrol,black,140000,used
2020,Kia,Cerato,Việt Nam,Sedan,5.0,AT,petrol,blue,20000,used
2006,Toyota,Corolla Altis,Việt Nam,Sedan,5.0,MT,petrol,black,135863,used
2020,Vinfast,Lux SA2.0,Việt Nam,SUV / Cross over,7.0,AT,petrol,white,30,used
2021,Mitsubishi,Xpander,Nước khác,Minivan (MPV),7.0,AT,petrol,white,32000,used
2014,Mitsubishi,Triton,Thái Lan,Pick-up (bán tải),5.0,MT,petrol,black,33333,used
2019,Chevrolet,Colorado,Thái Lan,Pick-up (bán tải),5.0,AT,oil,grey,78000,used
2011,Hyundai,Santa Fe,Việt Nam,SUV / Cross over,7.0,AT,petrol,silver,98000,used
2010,Toyota,Yaris,Nhật Bản,Hatchback,5.0,AT,petrol,white,14000,used
2007,Ford,Ranger,Việt Nam,Pick-up (bán tải),5.0,MT,oil,gold,200000,used
2018,Honda,City,Việt Nam,Sedan,5.0,AT,petrol,green,68000,used
2020,Ford,EcoSport,Việt Nam,SUV / Cross over,5.0,AT,petrol,white,17000,used
2022,Mitsubishi,Xpander,Nước khác,Minivan (MPV),9.0,AT,petrol,white,6000,used
2023,Hyundai,Tucson,Hàn Quốc,SUV / Cross over,5.0,AT,petrol,white,0,new
2020,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,MT,oil,blue,50000,used
2022,Ford,Ranger,Việt Nam,Pick-up (bán tải),5.0,AT,oil,orange,0,new
1999,Toyota,Corolla,Việt Nam,Sedan,5.0,MT,petrol,grey,150000,used
2014,Kia,Morning,Hàn Quốc,Hatchback,2.0,AT,petrol,silver,80000,used
2021,Mitsubishi,Attrage,Việt Nam,Sedan,5.0,MT,petrol,white,13000,used
2010,Kia,Carens,Hàn Quốc,Minivan (MPV),7.0,AT,petrol,silver,130000,used
1997,Toyota,Camry,Nhật Bản,Sedan,5.0,AT,petrol,blue,10000,used
2019,Ford,Everest,Thái Lan,SUV / Cross over,7.0,AT,oil,red,68000,used
2021,Mitsubishi,Xpander,Nước khác,Minivan (MPV),7.0,AT,petrol,black,27000,used
2014,Toyota,Fortuner,Việt Nam,SUV / Cross over,7.0,AT,petrol,grey,75000,used
2008,Honda,Civic,Việt Nam,Sedan,5.0,AT,petrol,silver,120000,used
2019,Mazda,CX 8,Nhật Bản,SUV / Cross over,7.0,AT,petrol,blue,52000,used
2018,Toyota,Innova,Nhật Bản,Sedan,8.0,MT,petrol,silver,99999,used
2011,Chevrolet,Cruze,Việt Nam,Sedan,5.0,MT,petrol,silver,123000,used
2018,Kia,Rondo,Việt Nam,Minivan (MPV),7.0,AT,petrol,white,46000,used
1980,Mercedes Benz,E Class,Đức,Sedan,5.0,MT,petrol,blue,200000,used
2019,Mitsubishi,Xpander,Nước khác,Minivan (MPV),7.0,AT,petrol,white,145000,used
2018,Honda,CR V,Thái Lan,SUV / Cross over,7.0,AT,petrol,black,72000,used
2020,Mazda,CX 8,Nhật Bản,SUV / Cross over,7.0,AT,petrol,silver,71000,used
2022,Mitsubishi,Triton,Thái Lan,Pick-up (bán tải),5.0,AT,oil,white,22000,used
2013,Mazda,CX 5,Việt Nam,SUV / Cross over,5.0,AT,petrol,white,60000,used
2020,Hyundai,Elantra,Việt Nam,Sedan,5.0,AT,petrol,black,20000,used
2023,Mitsubishi,Attrage,Thái Lan,Sedan,5.0,AT,petrol,grey,0,new
2014,Mazda,CX 5,Việt Nam,SUV / Cross over,5.0,AT,petrol,black,80000,used
2022,Vinfast,Fadil,Việt Nam,Hatchback,5.0,AT,petrol,white,18000,used
2021,Toyota,Vios,Việt Nam,Sedan,5.0,MT,petrol,gold,63000,used
2021,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,MT,oil,white,49000,used
2015,Mercedes Benz,E Class,Việt Nam,Sedan,5.0,AT,petrol,black,7000,used
2002,Toyota,Corolla Altis,Việt Nam,Sedan,5.0,MT,petrol,white,15,used
2007,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,MT,petrol,silver,3000,used
2015,Hyundai,Grand i10,Ấn Độ,Hatchback,5.0,AT,petrol,red,83000,used
2022,Hyundai,Santa Fe,Việt Nam,SUV / Cross over,7.0,AT,petrol,white,25000,used
2011,Hyundai,Genesis,Hàn Quốc,Coupe (2 cửa),4.0,AMT,petrol,gold,78000,used
2020,Kia,Cerato,Việt Nam,Sedan,5.0,AT,petrol,red,38000,used
2017,Mazda,CX 5,Nhật Bản,SUV / Cross over,5.0,AT,petrol,white,56000,used
2018,Hyundai,Accent,Việt Nam,Sedan,5.0,AT,petrol,white,60000,used
2021,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,AT,petrol,orange,31000,used
2019,Toyota,Vios,Việt Nam,Sedan,5.0,MT,petrol,gold,80000,used
2022,Hyundai,Accent,Việt Nam,Sedan,2.0,AT,petrol,white,7000,used
2021,Mazda,3,Việt Nam,Sedan,5.0,AT,petrol,black,22000,used
2019,Vinfast,Lux A2.0,Việt Nam,Sedan,5.0,AT,petrol,grey,56000,used
2016,Honda,CR V,Việt Nam,SUV / Cross over,5.0,AT,petrol,red,67000,used
2015,Mitsubishi,Attrage,Thái Lan,Sedan,5.0,AT,petrol,grey,105000,used
2020,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,AT,oil,others,38000,used
2006,Toyota,Innova,Việt Nam,Sedan,8.0,MT,petrol,silver,104000,used
2023,Toyota,Corolla Cross,Thái Lan,SUV / Cross over,5.0,AT,hybrid,blue,0,new
2023,Vinfast,Dòng khác,Việt Nam,SUV / Cross over,5.0,AT,electric,red,0,new
2000,Mitsubishi,Pajero,Nhật Bản,SUV / Cross over,7.0,MT,oil,blue,200000,used
2018,Mitsubishi,Triton,Thái Lan,Pick-up (bán tải),5.0,AT,oil,grey,74000,used
2022,Kia,Sonet,Việt Nam,SUV / Cross over,5.0,AT,petrol,red,5000,used
2023,Toyota,Vios,Thái Lan,Sedan,5.0,AT,petrol,red,0,new
2023,Mazda,3,Việt Nam,Sedan,5.0,AT,petrol,white,0,new
2022,Kia,K3,Việt Nam,Sedan,5.0,AT,petrol,white,17000,used
2020,Honda,City,Việt Nam,Sedan,5.0,AT,petrol,white,37000,used
2010,Kia,Morning,Hàn Quốc,Hatchback,5.0,AT,petrol,grey,150000,used
2010,Toyota,Fortuner,Việt Nam,SUV / Cross over,7.0,MT,oil,silver,100000,used
2021,Mitsubishi,Xpander,Nước khác,Minivan (MPV),7.0,AT,petrol,grey,89000,used
2014,Toyota,Innova,Việt Nam,Minivan (MPV),7.0,MT,petrol,silver,68757,used
2006,Kia,Carnival,Hàn Quốc,Minivan (MPV),5.0,MT,petrol,silver,123456,used
2019,Mazda,3,Nhật Bản,Sedan,5.0,AT,petrol,black,9000,used
2014,Honda,City,Nước khác,Sedan,5.0,AT,petrol,grey,110000,used
2016,Mazda,2,Nhật Bản,Sedan,5.0,AT,petrol,red,57,used
2017,Toyota,Innova,Nhật Bản,Minivan (MPV),8.0,MT,petrol,silver,72000,used
2020,Hyundai,Tucson,Việt Nam,SUV / Cross over,5.0,AT,petrol,red,11000,used
2018,Honda,CR V,Thái Lan,SUV / Cross over,7.0,AT,petrol,white,60000,used
2008,Kia,Carnival,Hàn Quốc,Minivan (MPV),7.0,AT,petrol,silver,110000,used
2018,Kia,Morning,Hàn Quốc,Sedan,4.0,MT,petrol,others,7000,used
2015,Kia,Rio,Hàn Quốc,Sedan,5.0,AT,petrol,silver,125000,used
2008,Toyota,Camry,Việt Nam,Sedan,5.0,AT,petrol,silver,96,used
2020,Hyundai,Elantra,Việt Nam,Sedan,5.0,AT,petrol,black,14000,used
2020,Honda,City,Việt Nam,Sedan,5.0,AT,petrol,silver,39000,used
2015,Ford,Ranger,Mỹ,Pick-up (bán tải),5.0,MT,oil,white,70000,used
2015,Mazda,2,Thái Lan,Hatchback,5.0,AT,petrol,white,80000,used
2017,Toyota,Yaris,Thái Lan,Hatchback,5.0,AT,petrol,red,60000,used
2022,Kia,Sportage,Hàn Quốc,SUV / Cross over,5.0,AT,oil,red,0,new
2018,Mercedes Benz,E Class,Việt Nam,Sedan,5.0,AT,petrol,black,31000,used
2017,Hyundai,Elantra,Việt Nam,Sedan,5.0,AT,petrol,brown,48000,used
2010,Chevrolet,Spark,Hàn Quốc,Hatchback,2.0,MT,petrol,silver,10000,used
2015,Kia,Rio,Hàn Quốc,Hatchback,5.0,AT,petrol,brown,46000,used
2023,Mazda,2,Thái Lan,Sedan,4.0,AT,petrol,red,0,new
2018,Mitsubishi,Outlander,Việt Nam,SUV / Cross over,7.0,AT,petrol,white,65000,used
2023,Vinfast,VF8,Việt Nam,SUV / Cross over,5.0,AT,electric,red,0,new
2021,Hyundai,Kona,Việt Nam,SUV / Cross over,5.0,AT,petrol,red,21000,used
2007,Toyota,Innova,Việt Nam,SUV / Cross over,8.0,MT,petrol,black,183583,used
2020,Kia,Seltos,Việt Nam,SUV / Cross over,5.0,AT,petrol,orange,45000,used
2014,Kia,Morning,Việt Nam,Hatchback,5.0,AT,petrol,grey,31000,used
2021,Hyundai,Tucson,Việt Nam,SUV / Cross over,5.0,AT,petrol,red,20000,used
2011,Ford,Everest,Thái Lan,SUV / Cross over,7.0,MT,petrol,pink,120000,used
2015,Kia,Morning,Việt Nam,Hatchback,5.0,MT,petrol,silver,120,used
2008,Hyundai,Grand i10,Ấn Độ,Hatchback,5.0,AT,petrol,green,90000,used
2019,Hyundai,Grand i10,Việt Nam,Hatchback,5.0,MT,petrol,white,4000,used
2017,Toyota,Fortuner,Nước khác,SUV / Cross over,7.0,MT,oil,silver,67000,used
2010,Hyundai,Getz,Việt Nam,Hatchback,5.0,MT,petrol,silver,100000,used
2016,Honda,City,Việt Nam,Sedan,5.0,AT,petrol,brown,86000,used
2018,Mazda,3,Việt Nam,Hatchback,5.0,AT,petrol,white,40000,used
2016,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,AT,oil,white,95000,used
2008,Kia,Morning,Việt Nam,Hatchback,5.0,AT,petrol,blue,150000,used
2014,Ford,Focus,Việt Nam,Sedan,5.0,AT,petrol,grey,63000,used
2015,Mercedes Benz,GLA Class,Đức,SUV / Cross over,8.0,AMT,petrol,red,63000,used
2017,Toyota,Innova,Nhật Bản,SUV / Cross over,8.0,MT,petrol,grey,43000,used
2014,Mazda,3,Việt Nam,Sedan,5.0,AMT,petrol,red,83821,used
2014,Toyota,Camry,Việt Nam,Sedan,5.0,AT,petrol,silver,63000,used
2010,Mitsubishi,Pajero,Nhật Bản,SUV / Cross over,5.0,MT,petrol,silver,20,used
2023,Hyundai,Accent,Việt Nam,Sedan,5.0,AT,petrol,white,0,new
2008,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,MT,petrol,silver,100000,used
2021,Mitsubishi,Triton,Việt Nam,Pick-up (bán tải),5.0,AT,oil,orange,40000,used
2014,Chevrolet,Cruze,Việt Nam,Sedan,5.0,MT,petrol,white,80000,used
2020,Mazda,3,Việt Nam,Sedan,5.0,AT,petrol,white,29000,used
2015,Ford,EcoSport,Việt Nam,SUV / Cross over,5.0,AT,petrol,red,99000,used
1992,Toyota,Camry,Nhật Bản,Sedan,5.0,AT,petrol,green,56789,used
2018,Mazda,CX 5,Việt Nam,SUV / Cross over,5.0,AT,petrol,white,36000,used
2022,Toyota,Corolla Cross,Việt Nam,SUV / Cross over,5.0,AT,petrol,red,22000,used
2020,Honda,City,Việt Nam,Sedan,5.0,AT,petrol,blue,68000,used
2015,Ford,Everest,Nước khác,SUV / Cross over,7.0,AT,oil,silver,81000,used
2021,Ford,EcoSport,Việt Nam,SUV / Cross over,5.0,AT,petrol,red,28000,used
2021,Vinfast,Fadil,Việt Nam,Hatchback,4.0,AT,petrol,red,13000,used
2019,Mazda,CX 5,Việt Nam,SUV / Cross over,5.0,AT,petrol,grey,47000,used
2020,Mazda,CX 5,Việt Nam,SUV / Cross over,5.0,AT,petrol,red,14000,used
2019,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,MT,petrol,silver,145000,used
2022,Mitsubishi,Xpander Cross,Ấn Độ,SUV / Cross over,7.0,AT,petrol,orange,20000,used
2021,Vinfast,Fadil,Việt Nam,Hatchback,5.0,AT,petrol,blue,17000,used
2012,Kia,Morning,Hàn Quốc,Hatchback,5.0,AT,petrol,white,90000,used
2017,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,AT,oil,orange,82000,used
2017,Kia,Sedona,Việt Nam,Minivan (MPV),7.0,AT,oil,white,91085,used
2020,Kia,Sedona,Việt Nam,Minivan (MPV),7.0,AT,oil,black,25000,used
2016,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,MT,petrol,silver,107000,used
2019,Vinfast,Lux SA2.0,Việt Nam,SUV / Cross over,5.0,AT,petrol,blue,18000,used
2007,Hyundai,Santa Fe,Việt Nam,SUV / Cross over,7.0,AT,petrol,white,120000,used
2016,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,MT,petrol,silver,86600,used
2019,Hyundai,Grand i10,Việt Nam,Sedan,5.0,AT,petrol,red,48000,used
2012,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,MT,oil,black,150000,used
2018,Kia,Morning,Việt Nam,Hatchback,5.0,MT,petrol,silver,73000,used
2016,Mazda,CX 5,Việt Nam,SUV / Cross over,5.0,AT,petrol,white,82000,used
2019,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,MT,petrol,silver,86000,used
2013,Toyota,Corolla Altis,Việt Nam,Sedan,5.0,AT,petrol,white,100000,used
2020,Mazda,3,Việt Nam,Sedan,5.0,AT,petrol,white,25000,used
2019,Toyota,Camry,Thái Lan,Sedan,5.0,AT,petrol,black,29500,used
2020,Mazda,CX 5,Việt Nam,SUV / Cross over,5.0,AT,petrol,red,39000,used
2008,Toyota,Camry,Nhật Bản,Sedan,4.0,AT,petrol,black,12000,used
2019,Hyundai,Santa Fe,Hàn Quốc,SUV / Cross over,7.0,AT,petrol,red,94000,used
2009,Hyundai,Genesis,Hàn Quốc,Coupe (2 cửa),4.0,AT,petrol,grey,85000,used
2022,Toyota,Vios,Việt Nam,Sedan,5.0,AT,petrol,white,30600,used
2019,Ford,Focus,Việt Nam,Sedan,5.0,AT,petrol,white,50000,used
2003,Toyota,Camry,Việt Nam,Sedan,5.0,AT,petrol,black,120000,used
2017,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,MT,oil,white,100000,used
2021,Mercedes Benz,E Class,Việt Nam,Sedan,5.0,AT,petrol,white,18000,used
2020,Toyota,Rush,Nước khác,SUV / Cross over,5.0,AT,petrol,white,32000,used
2012,Hyundai,Avante,Việt Nam,Sedan,5.0,AT,petrol,black,120000,used
2006,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,MT,petrol,silver,100000,used
2009,Mercedes Benz,GLA Class,Việt Nam,SUV / Cross over,5.0,AT,petrol,silver,180000,used
2020,Toyota,Rush,Nước khác,SUV / Cross over,5.0,AT,petrol,white,67000,used
2017,Kia,Sorento,Hàn Quốc,SUV / Cross over,7.0,AT,petrol,white,80000,used
2021,Vinfast,Fadil,Việt Nam,Hatchback,5.0,AT,petrol,grey,12000,used
2017,Mazda,CX 5,Việt Nam,SUV / Cross over,5.0,AT,petrol,white,73000,used
2008,Mercedes Benz,E Class,Việt Nam,Sedan,5.0,AT,petrol,black,152807,used
2016,Mazda,BT 50,Thái Lan,Pick-up (bán tải),5.0,MT,oil,white,75000,used
2022,Hyundai,Santa Fe,Việt Nam,SUV / Cross over,7.0,AT,petrol,white,16000,used
2011,Hyundai,Sonata,Hàn Quốc,Sedan,5.0,AT,petrol,white,120000,used
2008,Toyota,Vios,Việt Nam,Sedan,5.0,AT,petrol,silver,12348,used
2021,Honda,HR-V,Thái Lan,SUV / Cross over,5.0,AT,petrol,white,38000,used
2017,Kia,Sedona,Việt Nam,Minivan (MPV),7.0,AT,oil,silver,53000,used
2021,Kia,Soluto,Việt Nam,Sedan,5.0,AT,petrol,silver,29000,used
2003,Toyota,Camry,Việt Nam,Sedan,5.0,MT,petrol,pink,140000,used
2021,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,AT,oil,silver,42000,used
2021,Mazda,3,Việt Nam,Sedan,4.0,AT,petrol,white,12000,used
2020,Hyundai,Elantra,Hàn Quốc,Sedan,5.0,AT,petrol,white,42000,used
2012,Kia,Carens,Hàn Quốc,Minivan (MPV),7.0,MT,petrol,gold,123456,used
2021,Mercedes Benz,GLC,Đức,SUV / Cross over,5.0,AT,petrol,black,30000,used
2016,Chevrolet,Cruze,Mỹ,Sedan,5.0,MT,petrol,white,70000,used
2022,Toyota,Corolla Cross,Thái Lan,SUV / Cross over,5.0,AT,petrol,red,8000,used
