iter	MAE
35243	36895033.15
35244	36895029.98
35245	36894983.15
35246	36894977.63
35247	36894967.19
35248	36894932.05
35249	36894929.19
35250	36894925.43
35251	36894911.81
35252	36894832.32
35253	36894821.54
35254	36894804.36
35255	36894788.81
35256	36894771.48
35257	36894767.18
35258	36894753.5
35259	36894633.49
35260	36894630.87
35261	36894619.73
35262	36894609.54
35263	36894460.03
35264	36894303.31
35265	36894230.48
35266	36894203.28
35267	36894200.99
35268	36894194.89
35269	36893753.24
35270	36893750.36
35271	36893575.07
35272	36893566.55
35273	36893562.94
35274	36893270.96
35275	36893248.65
35276	36893171.43
35277	36893162.72
35278	36887866.97
35279	36887860.6
35280	36887804.72
35281	36887441.53
35282	36887379.35
35283	36887367.31
35284	36887359.13
35285	36887350.08
35286	36887336.1
35287	36887223.1
35288	36887217.22
35289	36887052.52
35290	36887016.19
35291	36887006.18
35292	36886990.68
35293	36886986.78
35294	36886976.3
35295	36886972.08
35296	36886957.56
35297	36886956.54
35298	36886673
35299	36886637.3
35300	36885941.92
35301	36885938.84
35302	36885909.57
35303	36885713.65
35304	36885693.39
35305	36885649.58
35306	36885647.91
35307	36885599.03
35308	36885590.52
35309	36885565.43
35310	36883929.59
35311	36883804.2
35312	36883799.52
35313	36883779.63
35314	36883765.14
35315	36883696.07
35316	36883642.16
35317	36883639
35318	36883633.6
35319	36883607.75
35320	36883594.79
35321	36883585.9
35322	36883549.64
35323	36883512.22
35324	36883502.67
35325	36883477.57
35326	36883457.9
35327	36883454.76
35328	36883354.42
35329	36883349.2
35330	36883224.05
35331	36883210.91
35332	36883103.01
35333	36883093.76
35334	36883053.98
35335	36882983.15
35336	36882959.49
35337	36882953.5
35338	36882935.09
35339	36882916.86
35340	36882914.92
35341	36882827.06
35342	36882749.86
35343	36882716.4
35344	36882685.11
35345	36882608.71
35346	36882604.4
35347	36882580.22
35348	36882572.57
35349	36882570.17
35350	36882564.26
35351	36882470.35
35352	36882450.57
35353	36882175.9
35354	36882169.96
35355	36881730.87
35356	36881721.81
35357	36881717.23
35358	36881620.49
35359	36881611.66
35360	36881592.19
35361	36881574.53
35362	36881571.35
35363	36881549.08
35364	36881503.91
35365	36881497.16
35366	36881442.89
35367	36881413.54
35368	36881289.35
35369	36881266.27
35370	36881246.01
35371	36880997.14
35372	36880994.89
35373	36880991.48
35374	36880981.91
35375	36880949.14
35376	36880938.34
35377	36880920.87
35378	36880917.48
35379	36880916.1
35380	36880573.08
35381	36880518.03
35382	36880480.57
35383	36880469.85
35384	36878099.38
35385	36878094.32
35386	36878081.56
35387	36878078.86
35388	36878073.36
35389	36878045.66
35390	36877604.53
35391	36877599.01
35392	36877589.12
35393	36877571.37
35394	36877507.37
35395	36877391.8
35396	36877369.74
35397	36877337.21
35398	36877271.21
35399	36877269.95
35400	36877257.03
35401	36877221.07
35402	36877211.78
35403	36877207.32
35404	36877190.67
35405	36877134.96
35406	36877066.14
35407	36876993.09
35408	36876992.67
35409	36876980.18
35410	36876949.86
35411	36876930.98
35412	36876895.61
35413	36876460.8
35414	36876445.13
35415	36876428.94
35416	36876421.62
35417	36876412.04
35418	36876411.42
35419	36876351.76
35420	36876245.24
35421	36875830.08
35422	36875735.79
35423	36875722.48
35424	36875690.95
35425	36875631.98
35426	36875618.69
35427	36875454.37
35428	36875445.77
35429	36875417.23
35430	36875407.56
35431	36875398.03
35432	36875364.53
35433	36875362.18
35434	36875360.35
35435	36875353.32
35436	36875269.97
35437	36875178.49
35438	36873799.81
35439	36873751.93
35440	36873744.72
35441	36873663.04
35442	36873656.97
35443	36873654.61
35444	36873648.47
35445	36873640.52
35446	36873606.49
35447	36873423.54
35448	36873418.96
35449	36873397.17
35450	36873390.38
35451	36873382.71
35452	36873366.24
35453	36873363.22
35454	36873352.71
35455	36873351.87
35456	36873287.8
35457	36873216.85
35458	36873214.8
35459	36873205.41
35460	36873193.39
35461	36873189.27
35462	36873186.36
35463	36873170.63
35464	36873166.19
35465	36873145.82
35466	36873124.75
35467	36873099.25
35468	36873090.16
35469	36873039.15
35470	36872919.09
35471	36872896.21
35472	36872825.72
35473	36872815.01
35474	36872808.83
35475	36872699.24
35476	36872669.43
35477	36872666.63
35478	36872663.68
35479	36871724.16
35480	36871673.67
35481	36871661.25
35482	36871656.55
35483	36871644.42
35484	36871641.69
35485	36871624.38
35486	36871504.68
35487	36871458.64
35488	36870812.17
35489	36870803.03
35490	36869584.52
35491	36869572.5
35492	36869541.4
35493	36869536.9
35494	36869504.5
35495	36869497.99
35496	36869482.03
35497	36869475.46
35498	36869464.51
35499	36869458.58
35500	36869451.42
35501	36869437.02
35502	36869310.36
35503	36869251.17
35504	36868870.13
35505	36868837.54
35506	36868798.15
35507	36868793.52
35508	36868779.16
35509	36868773.59
35510	36868770.57
35511	36868722.99
35512	36868717.29
35513	36868702.75
35514	36868689.85
35515	36868681.38
35516	36868663.13
35517	36868270.19
35518	36868248.31
35519	36868152.57
35520	36868145.72
35521	36867363.63
35522	36867358.41
35523	36867081.62
35524	36867071.04
35525	36867065.32
35526	36866892.73
35527	36866881.98
35528	36866863.99
35529	36866815.14
35530	36866772.82
35531	36866756.31
35532	36866748.92
35533	36866713.25
35534	36866648.21
35535	36866638.67
35536	36866633.13
35537	36866603.83
35538	36866595.09
35539	36866570.3
35540	36866569.05
35541	36866006.94
35542	36866004.01
35543	36865897.87
35544	36865854.91
35545	36865732.86
35546	36865724.69
35547	36865712.43
35548	36865681.47
35549	36865680.79
35550	36865668.12
35551	36865663.96
35552	36865659.36
35553	36865387.38
35554	36865377.12
35555	36865375.08
35556	36865370.65
35557	36865367.82
35558	36865362.86
35559	36864530.84
35560	36864510.64
35561	36864482.95
35562	36864443.08
35563	36864438.99
35564	36864433.94
35565	36864429.36
35566	36864282.09
35567	36864277.51
35568	36864185.94
35569	36864174.76
35570	36864171.13
35571	36864161.67
35572	36864156.47
35573	36864152.11
35574	36864093.84
35575	36864085.16
35576	36864067.9
35577	36864056.96
35578	36864025.05
35579	36863744.38
35580	36863677.76
35581	36863676.28
35582	36863644.25
35583	36863620.06
35584	36863606.58
35585	36863589
35586	36863498.81
35587	36863496.3
35588	36863492.49
35589	36863492.24
35590	36863487.83
35591	36863424.14
35592	36863419.63
35593	36863402.57
35594	36863392.28
35595	36863357.74
35596	36863350.41
35597	36863341.33
35598	36863336.26
35599	36863329.72
35600	36863322.47
35601	36863317.43
35602	36863267.49
35603	36863259.28
35604	36863251.39
35605	36863230.37
35606	36863223.27
35607	36862947.2
35608	36862930.22
35609	36862919.12
35610	36862910.38
35611	36862906.79
35612	36862897.43
35613	36862887.43
35614	36862874.4
35615	36862873.59
35616	36862864.37
35617	36862844.5
35618	36862840.74
35619	36862833.4
35620	36862783.05
35621	36862765.1
35622	36862753.63
35623	36862747.44
35624	36862743.4
35625	36862700.17
35626	36862691.76
35627	36862658.74
35628	36862640.43
35629	36862633.75
35630	36862631.52
35631	36861338.23
35632	36861327.59
35633	36861314.98
35634	36861304.75
35635	36861176.3
35636	36861165.36
35637	36861156.33
35638	36861152.47
35639	36860963.03
35640	36860914.23
35641	36860906.42
35642	36860769.15
35643	36860764.12
35644	36860630.02
35645	36860290.83
35646	36860201.38
35647	36860193.27
35648	36860183.77
35649	36860179.54
35650	36860080.6
35651	36860074.54
35652	36860014.7
35653	36859987.87
35654	36859980.83
35655	36859520.74
35656	36859518.5
35657	36859509.29
35658	36859470.41
35659	36859469.06
35660	36859201.96
35661	36858983.46
35662	36858933.02
35663	36858848.19
35664	36858846.21
35665	36858564.06
35666	36858503.57
35667	36858490.82
35668	36858313.04
35669	36858207.28
35670	36858174.52
35671	36858161.77
35672	36858152.19
35673	36858136.18
35674	36858105.83
35675	36858093.65
35676	36858091.6
35677	36858089.36
35678	36858087.54
35679	36858079.31
35680	36858070.88
35681	36858054.75
35682	36858042.77
35683	36857660.31
35684	36857630.7
35685	36857425.74
35686	36857362.81
35687	36857343.24
35688	36857293.9
35689	36857291.17
35690	36857262.29
35691	36857134.86
35692	36857112.03
35693	36857106.49
35694	36857103.03
35695	36857081.61
35696	36857062.26
35697	36857055.41
35698	36857018.78
35699	36857008.07
35700	36856984.49
35701	36856973.26
35702	36854823.9
35703	36854818.43
35704	36854696.33
35705	36854599.67
35706	36854594.25
35707	36854591.86
35708	36854583.06
35709	36854575.28
35710	36854571.72
35711	36854532.74
35712	36854517.6
35713	36854490.81
35714	36854461.72
35715	36854457.35
35716	36854455.21
35717	36854450.3
35718	36854403.92
35719	36854397.81
35720	36854390.63
35721	36854387.39
35722	36854333.33
35723	36854271.11
35724	36854259.08
35725	36854255.86
35726	36854183.16
35727	36854170.66
35728	36854071.61
35729	36854068.88
35730	36853964.42
35731	36853957.02
35732	36853943.22
35733	36853848.78
35734	36853757.55
35735	36853677.62
35736	36853674.43
35737	36853668.52
35738	36853084.24
35739	36853075.71
35740	36853025.72
35741	36853018.66
35742	36853014.33
35743	36853009
35744	36853002.69
35745	36853000.62
35746	36852821.63
35747	36852808.45
35748	36852795.71
35749	36852774.24
35750	36852754.17
35751	36851870.6
35752	36851865.14
35753	36851859.33
35754	36851327.8
35755	36851325.51
35756	36849797.01
35757	36849791.73
35758	36849356.13
35759	36849350.38
35760	36849291.06
35761	36849288.77
35762	36849270.64
35763	36849262.94
35764	36849256.96
35765	36849249.26
35766	36849237.19
35767	36848952.61
35768	36848942.81
35769	36847412.35
35770	36847407.14
35771	36847400.96
35772	36847234.82
35773	36847226.19
35774	36847175.6
35775	36847099.54
35776	36847091.94
35777	36847085.51
35778	36846970.96
35779	36846955.33
35780	36846861.05
35781	36846860.05
35782	36846817.41
35783	36846797.93
35784	36846635.36
35785	36846608.76
35786	36846494.79
35787	36846483.7
35788	36846451.38
35789	36846361.54
35790	36846350.31
35791	36846206.37
35792	36845408.2
35793	36845359.48
35794	36845334.96
35795	36845326.5
35796	36845308.21
35797	36845288.57
35798	36844702.97
35799	36844681.07
35800	36844579.54
35801	36844563.23
35802	36844557.38
35803	36844554.44
35804	36844551.55
35805	36844390.29
35806	36844380.44
35807	36844367.37
35808	36844328.4
35809	36844105.27
35810	36844088.1
35811	36844083.43
35812	36842917.56
35813	36842906.16
35814	36842892.07
35815	36842880.84
35816	36842852.45
35817	36842800.17
35818	36842791.12
35819	36842783.08
35820	36842777.46
35821	36842684.97
35822	36842676.86
35823	36842659.08
35824	36842640.73
35825	36842633.88
35826	36842626.56
35827	36842555.77
35828	36842553.23
35829	36842539.34
35830	36842535.17
35831	36842523.94
35832	36842492.58
35833	36842439
35834	36842287.66
35835	36842208.78
35836	36842195.95
35837	36842182.62
35838	36842124.75
35839	36842111.07
35840	36841973.87
35841	36841951.61
35842	36841946.43
35843	36841941.99
35844	36841877.19
35845	36841873.38
35846	36841575.79
35847	36841572.49
35848	36841523.06
35849	36841482.7
35850	36841435.22
35851	36841419.5
35852	36841405.1
35853	36841399.94
35854	36841396.26
35855	36841018.74
35856	36840995.3
35857	36840978.28
35858	36840955.86
35859	36840951.5
35860	36840943.56
35861	36840829.66
35862	36840803.09
35863	36840765.53
35864	36840747.69
35865	36840734.53
35866	36840724.6
35867	36840706.63
35868	36840683.02
35869	36840681.48
35870	36840671.72
35871	36840650.38
35872	36840598.08
35873	36840565.93
35874	36840521.32
35875	36840503.49
35876	36840493.08
35877	36840476.11
35878	36840458.71
35879	36840448.86
35880	36840447.32
35881	36840440.84
35882	36840437.52
35883	36840416.96
35884	36840411.74
35885	36840405.64
35886	36840401.38
35887	36840245.97
35888	36839844.57
35889	36838619.62
35890	36838606.05
35891	36838595.27
35892	36838589.34
35893	36838586.57
35894	36838585.19
35895	36838579.46
35896	36838442.72
35897	36838297.91
35898	36838272.73
35899	36838251.99
35900	36838229.45
35901	36838227.19
35902	36838223.54
35903	36838196.17
35904	36838182.73
35905	36838175.74
35906	36838163.86
35907	36838161.76
35908	36838141.16
35909	36838136.12
35910	36837996.57
35911	36837990.57
35912	36837984.2
35913	36837972.23
35914	36837932.78
35915	36837904.83
35916	36837889.27
35917	36837873.44
35918	36837836.68
35919	36837827.69
35920	36837783.74
35921	36837782.34
35922	36837729.73
35923	36837674.14
35924	36837663.35
35925	36837653.09
35926	36837640
35927	36836955.65
35928	36836454.2
35929	36836450.84
35930	36836445.28
35931	36836438.77
35932	36836427.64
35933	36836424.93
35934	36836416.53
35935	36836415.28
35936	36836332.19
35937	36836296.58
35938	36836273.34
35939	36836271.03
35940	36836055.5
35941	36836046.56
35942	36836038.52
35943	36835365.01
35944	36835213.14
35945	36835207.1
35946	36835202.82
35947	36835195.46
35948	36835060.84
35949	36834836.73
35950	36834816.01
35951	36834803.25
35952	36834798.47
35953	36834789.82
35954	36834140.58
35955	36834122.01
35956	36833895
35957	36833888.66
35958	36833875.59
35959	36833861.04
35960	36833845.25
35961	36833823.96
35962	36833820.16
35963	36833802.8
35964	36833781.16
35965	36833763.07
35966	36833756.94
35967	36833748
35968	36833746.62
35969	36831030.27
35970	36830998.89
35971	36830994.9
35972	36830985.36
35973	36830629.64
35974	36830555.93
35975	36830466.16
35976	36830460.77
35977	36830451.39
35978	36830448.02
35979	36830442.15
35980	36830421.21
35981	36830414.08
35982	36830411.16
35983	36830311.29
35984	36830304.02
35985	36830241.75
35986	36829990.93
35987	36829964.14
35988	36829962.24
35989	36829958.19
35990	36826760.15
35991	36826753.73
35992	36826749.08
35993	36826704.15
35994	36826667.24
35995	36826617.24
35996	36826610.98
35997	36826608.02
35998	36826588.75
35999	36825957.82
36000	36825931.63
36001	36825909.85
36002	36825900.24
36003	36825893.5
36004	36825835.31
36005	36825831.92
36006	36825828.87
36007	36825702.58
36008	36825696.88
36009	36825324.54
36010	36825319.6
36011	36825312.76
36012	36825272.94
36013	36824972.83
36014	36824958.41
36015	36824818.9
36016	36824783.93
36017	36824780.88
36018	36824778.7
36019	36824276.51
36020	36824273.19
36021	36824195.92
36022	36824193.25
36023	36824190.55
36024	36824189.87
36025	36824151.48
36026	36824139.84
36027	36824044.47
36028	36824040.47
36029	36824012.99
36030	36823626.62
36031	36823623.59
36032	36823611.68
36033	36823475.47
36034	36823464.49
36035	36823445.96
36036	36823443.78
36037	36823324.81
36038	36823319.92
36039	36823291.2
36040	36823290.09
36041	36823245.09
36042	36823237.26
36043	36823229.74
36044	36823218.8
36045	36823216.94
36046	36823205.29
36047	36823037.21
36048	36822950.85
36049	36822907.71
36050	36822899.23
36051	36822783.81
36052	36822775.8
36053	36822768.67
36054	36822761.54
36055	36822759.91
36056	36822726.88
36057	36822721.39
36058	36821954.18
36059	36821635.19
36060	36821622.5
36061	36821593.79
36062	36821587.06
36063	36821580.92
36064	36821522.58
36065	36821505.06
36066	36821472.8
36067	36821451.49
36068	36821447.97
36069	36821443.01
36070	36821441.49
36071	36821426.98
36072	36821412.54
36073	36821282.28
36074	36821254.81
36075	36821229.33
36076	36821225.99
36077	36821214.31
36078	36821148.37
36079	36821141.26
36080	36820868.15
36081	36820774.71
36082	36820763.11
36083	36820603.24
36084	36820599.08
36085	36820594.65
36086	36820516.02
36087	36820463.89
36088	36820459.47
36089	36820385.41
36090	36820357.81
36091	36820342.53
36092	36820327.21
36093	36820302.26
36094	36820299.96
36095	36820083.46
36096	36820045.3
36097	36819941.53
36098	36819937.72
36099	36819871.25
36100	36819820.36
36101	36819765.31
36102	36819750.86
36103	36819740.41
36104	36819694.4
36105	36819690.34
36106	36819665.99
36107	36819663
36108	36819652.13
36109	36819645.53
36110	36819636.23
36111	36819601.96
36112	36819579.43
36113	36818404.66
36114	36818353.32
36115	36818350.7
36116	36818320.36
36117	36818307.6
36118	36818303.83
36119	36818294.24
36120	36817959.82
36121	36817905.7
36122	36817903.69
36123	36817897.9
36124	36817879.56
36125	36817855.23
36126	36817851.12
36127	36817844.81
36128	36817843.7
36129	36817799.56
36130	36817796.48
36131	36817790.47
36132	36817772.15
36133	36817642.75
36134	36817615.98
36135	36817605.89
36136	36817601.27
36137	36817591.25
36138	36816847.55
36139	36816825.89
36140	36816803.38
36141	36816797.66
36142	36816583.51
36143	36816578.73
36144	36816549.21
36145	36816452.08
36146	36816387.05
36147	36816381.62
36148	36816370.41
36149	36816367.99
36150	36816365.52
36151	36816360.8
36152	36816337.39
36153	36816333.92
36154	36816332.04
36155	36816327.57
36156	36816323.69
36157	36816305.79
36158	36816263.72
36159	36816260.48
36160	36816257.6
36161	36816255.69
36162	36816255.13
36163	36816194.37
36164	36816185.38
36165	36815812.86
36166	36815808.41
36167	36815797.91
36168	36815788.7
36169	36815787.81
36170	36815560.89
36171	36815530.86
36172	36815528.63
36173	36815520
36174	36815469.52
36175	36815384.46
36176	36815373.38
36177	36815200.04
36178	36815192.18
36179	36815172.32
36180	36815169.01
36181	36815155.42
36182	36815138.3
36183	36815097.32
36184	36815081.34
36185	36815040.05
36186	36815038.21
36187	36815021.07
36188	36815003.92
36189	36815000.84
36190	36814229.95
36191	36814211.45
36192	36814199
36193	36814186.47
36194	36814181.72
36195	36814156.02
36196	36814141.27
36197	36814133.83
36198	36814112.11
36199	36814106.72
36200	36814095.78
36201	36813994.74
36202	36813941.23
36203	36813928.66
36204	36813921.24
36205	36813853.21
36206	36813733.53
36207	36813724.21
36208	36813705.18
36209	36813661.39
36210	36813649.21
36211	36813626.79
36212	36813560.55
36213	36813555.94
36214	36813545.95
36215	36813456.05
36216	36813444.88
36217	36813437.77
36218	36813352.07
36219	36813342.62
36220	36813293.35
36221	36813288.79
36222	36812564.49
36223	36812512.42
36224	36812424.78
36225	36812419.12
36226	36811269.19
36227	36811245.01
36228	36811213.8
36229	36811182.36
36230	36811167.31
36231	36811091.13
36232	36811068.47
36233	36811001.03
36234	36810940.11
36235	36810934.92
36236	36810927.7
36237	36810911.62
36238	36810860.8
36239	36810634.17
36240	36810625.54
36241	36810613.53
36242	36810525.88
36243	36810510.44
36244	36810509.59
36245	36810506.7
36246	36810505.91
36247	36810487.32
36248	36810229.18
36249	36810227.51
36250	36810183.98
36251	36810160.91
36252	36810158.59
36253	36810138.74
36254	36810132.3
36255	36810087.58
36256	36809975.54
36257	36809881.65
36258	36809880.27
36259	36809876.33
36260	36809678.18
36261	36809671.08
36262	36809621.96
36263	36809620.21
36264	36809606.05
36265	36809547
36266	36809537.69
36267	36809464.9
36268	36809422.44
36269	36809420.67
36270	36809415.27
36271	36809401.72
36272	36809396.9
36273	36809387.91
36274	36809375.71
36275	36809365.99
36276	36809325
36277	36809319.74
36278	36809137.6
36279	36809133.61
36280	36809131.11
36281	36809090.98
36282	36808911.09
36283	36808907.78
36284	36808901.8
36285	36808401.84
36286	36808377.45
36287	36808369.98
36288	36808328.13
36289	36808282.38
36290	36807977.11
36291	36807959.73
36292	36807917.97
36293	36807913.59
36294	36807866.6
36295	36807752.15
36296	36807721.07
36297	36807715.35
36298	36807710.62
36299	36807707.27
36300	36807224.27
36301	36807167.21
36302	36807151.03
36303	36807148.59
36304	36807146.64
36305	36807107.38
36306	36807051.1
36307	36807040.03
36308	36807030.05
36309	36806945.65
36310	36806927.06
36311	36806876.92
36312	36806837.45
36313	36806818.1
36314	36806797.33
36315	36806775.81
36316	36806691.35
36317	36806601.08
36318	36806447.36
36319	36806440.51
36320	36806320.4
36321	36805926.64
36322	36805911.2
36323	36805905.53
36324	36805885.02
36325	36805872.33
36326	36805843.84
36327	36805840.99
36328	36805180.85
36329	36805173.98
36330	36805170.48
36331	36804852.58
36332	36802445.66
36333	36802431.18
36334	36802417.67
36335	36802320.41
36336	36802303.78
36337	36802246.91
36338	36802235.83
36339	36802229.84
36340	36802225.47
36341	36802199.62
36342	36802185.16
36343	36802182.85
36344	36802132.11
36345	36802111.26
36346	36802108.29
36347	36802077.96
36348	36802061.67
36349	36802054.25
36350	36801998.66
36351	36801981.25
36352	36801976.26
36353	36801966.99
36354	36801965.45
36355	36801886.3
36356	36801880.7
36357	36801610.6
36358	36801592.23
36359	36801583.07
36360	36801559.91
36361	36801534.61
36362	36801525.55
36363	36801503.57
36364	36801494.78
36365	36801427.66
36366	36801221.82
36367	36801193.57
36368	36801147.66
36369	36801144.61
36370	36800646.6
36371	36800629.9
36372	36800610.33
36373	36800603.55
36374	36800585.17
36375	36800565.17
36376	36800285.94
36377	36800278.28
36378	36800275.43
36379	36800028.25
36380	36799929.8
36381	36799907.78
36382	36799903.06
36383	36799719.39
36384	36799662.71
36385	36799657.38
36386	36799630.78
36387	36799217.65
36388	36799187.62
36389	36799174.17
36390	36799166.57
36391	36799157.47
36392	36799145.44
36393	36799139.77
36394	36799134.7
36395	36799132.65
36396	36799100.58
36397	36798988.48
36398	36798952.62
36399	36798922.04
36400	36798897.05
36401	36798893.68
36402	36798867.5
36403	36798862.33
36404	36798771.75
36405	36798763.68
36406	36798720.16
36407	36798123.52
36408	36798115.51
36409	36798063.03
36410	36797825.48
36411	36797809.28
36412	36797752.51
36413	36797746.55
36414	36797646.12
36415	36797642.82
36416	36797514.72
36417	36797494.84
36418	36797489.96
36419	36797488.2
36420	36797485.15
36421	36797012.21
36422	36796994.12
36423	36795434.46
36424	36795385.52
36425	36795368.86
36426	36794396.08
36427	36794393.22
36428	36794382.59
36429	36794377.39
36430	36794352.89
36431	36794266.41
36432	36794257.61
36433	36794223.55
36434	36794200.63
36435	36794028.61
36436	36793102.1
36437	36793099.71
36438	36793089.56
36439	36793054.8
36440	36792990.32
36441	36792961.64
36442	36792470.8
36443	36792467.59
36444	36792461.48
36445	36792267.55
36446	36792259.3
36447	36792108.11
36448	36792106.92
36449	36792014.28
36450	36792004.3
36451	36791995.03
36452	36791921.86
36453	36791455.96
36454	36791450.73
36455	36791448.37
36456	36791421.03
36457	36791417.86
36458	36791389.98
36459	36791366.34
36460	36791353.03
36461	36791326.09
36462	36791321.3
36463	36791313.45
36464	36791293.81
36465	36791275.1
36466	36791250.09
36467	36791165.27
36468	36791113.12
36469	36791105.24
36470	36791059.65
36471	36791038.27
36472	36791035.25
36473	36790999.88
36474	36790996.03
36475	36790961.3
36476	36790957.77
36477	36790912.67
36478	36790893.96
36479	36790875.98
36480	36790794.22
36481	36790789.29
36482	36790784.63
36483	36790766.43
36484	36790765.25
36485	36790760.97
36486	36790470.01
36487	36790466.7
36488	36789424.83
36489	36789410.19
36490	36789342.01
36491	36789329.95
36492	36789196.19
36493	36789194.57
36494	36789169.41
36495	36789129.02
36496	36789119.45
36497	36789114.5
36498	36789084.34
36499	36789035.45
36500	36789021.42
36501	36788967.33
36502	36788965.86
36503	36788965
36504	36788918.1
36505	36788849.24
36506	36788847.98
36507	36788782.29
36508	36788776
36509	36788731.65
36510	36788724.45
36511	36788717.67
36512	36788712.07
36513	36775551.64
36514	36775518.07
36515	36775507.3
36516	36775500.54
36517	36775491.48
36518	36775471.2
36519	36775469.52
36520	36775260.42
36521	36775255.39
36522	36775249.23
36523	36775230.13
36524	36775207.76
36525	36775197.46
36526	36775192.37
36527	36775180.83
36528	36775164.96
36529	36775159.06
36530	36775124.37
36531	36775117.5
36532	36775116
36533	36775108.13
36534	36775095.68
36535	36775087.44
36536	36775080.62
36537	36775006.13
36538	36774898.49
36539	36774890.23
36540	36774884.9
36541	36774876.55
36542	36774841.56
36543	36774820.92
36544	36774818.21
36545	36774808.68
36546	36774773.15
36547	36774771.77
36548	36774760.47
36549	36774720.75
36550	36774717.1
36551	36774666.11
36552	36774649.98
36553	36774591.42
36554	36774454.64
36555	36774341.32
36556	36774337.35
36557	36774329.34
36558	36774302.59
36559	36774251.43
36560	36774222.44
36561	36774193.31
36562	36774115.05
36563	36774100.48
36564	36774095.44
36565	36774075.15
36566	36774058.75
36567	36774054.65
36568	36772338.94
36569	36772008.98
36570	36771995.23
36571	36771887.03
36572	36771879.59
36573	36771867.84
36574	36771850.49
36575	36771817.75
36576	36771813.54
36577	36771810.12
36578	36771697.06
36579	36771615.1
36580	36771597.09
36581	36771586.2
36582	36771584.74
36583	36771560.43
36584	36771394.13
36585	36771384.04
36586	36771317.38
36587	36771286.73
36588	36771278.86
36589	36770931.67
36590	36770908.59
36591	36770904.91
36592	36770642.97
36593	36770534.9
36594	36770531.24
36595	36770167.05
36596	36770139.5
36597	36770129.18
36598	36770017
36599	36769984.72
36600	36769978.89
36601	36769970.81
36602	36769820.24
36603	36769779.5
36604	36769766.43
36605	36769737.15
36606	36769711.39
36607	36769706.18
36608	36769650.35
36609	36769623.33
36610	36769615.05
36611	36769611.97
36612	36769514.76
36613	36769508.53
36614	36769501.32
36615	36769482.69
36616	36769481.59
36617	36769475.74
36618	36769441.75
36619	36769419.8
36620	36769389.74
36621	36769361.64
36622	36769097.93
36623	36769079.54
36624	36769077.41
36625	36768977.16
36626	36768447.34
36627	36768420.57
36628	36768398.63
36629	36768384.04
36630	36768378.31
36631	36768367.18
36632	36768361.39
36633	36768313.98
36634	36768300.46
36635	36768288.03
36636	36768280.07
36637	36768273.16
36638	36768256.18
36639	36768243.75
36640	36768240.32
36641	36768234.51
36642	36768207.12
36643	36768089.56
36644	36768075
36645	36768023.08
36646	36767741.49
36647	36767729.4
36648	36767487.62
36649	36767465.46
36650	36767448.31
36651	36767399.02
36652	36767397.38
36653	36767394.66
36654	36767389.93
36655	36767388.59
36656	36767348.96
36657	36767339.35
36658	36767334.33
36659	36767331.11
36660	36767319.44
36661	36767316.94
36662	36767105.71
36663	36767071.13
36664	36767070.12
36665	36766844.89
36666	36766837.85
36667	36766460.85
36668	36766443.33
36669	36766438.44
36670	36766431.48
36671	36766399.68
36672	36766377.91
36673	36766344.11
36674	36766341.59
36675	36766231.62
36676	36766224.46
36677	36766201.49
36678	36766151.3
36679	36766097.16
36680	36766090.42
36681	36766002.93
36682	36765307.69
36683	36765300.59
36684	36765067.01
36685	36764945.06
36686	36764896.35
36687	36764858.19
36688	36764846.42
36689	36764799.32
36690	36764702.44
36691	36764701.66
36692	36764667.37
36693	36764663.36
36694	36764639.44
36695	36764638.71
36696	36764632.19
36697	36764606.46
36698	36764593.07
36699	36764580.6
36700	36764542.52
36701	36764470.92
36702	36764469.13
36703	36764464.15
36704	36764444.1
36705	36764423.34
36706	36764407.71
36707	36764373.22
36708	36764358.22
36709	36764341.97
36710	36764321.83
36711	36764314.7
36712	36764308.19
36713	36764219.96
36714	36764185.43
36715	36764180.15
36716	36764106.57
36717	36763386.16
36718	36763383
36719	36763345.91
36720	36762935.17
36721	36762578.92
36722	36762541.86
36723	36762532.99
36724	36762510.18
36725	36762506.74
36726	36762492.16
36727	36762488.85
36728	36762482.29
36729	36762459.7
36730	36762376.84
36731	36762375.01
36732	36762362.66
36733	36762339.98
36734	36762331.98
36735	36762326.04
36736	36762266.81
36737	36762259.97
36738	36760631.58
36739	36760614.86
36740	36760601.1
36741	36760594.16
36742	36760562.15
36743	36760530.18
36744	36760524.87
36745	36760392.98
36746	36760373.73
36747	36760371.6
36748	36760362.53
36749	36760336.14
36750	36760314.59
36751	36760300.27
36752	36760255.86
36753	36760240.88
36754	36760218.9
36755	36760202.97
36756	36760160.03
36757	36759835.8
36758	36759810.33
36759	36759791.38
36760	36759725.91
36761	36759705.81
36762	36759701.08
36763	36759698.15
36764	36759660.06
36765	36759629.75
36766	36759606.49
36767	36759279.03
36768	36759206.18
36769	36759202.17
36770	36759192.95
36771	36759141.51
36772	36758704.94
36773	36758691.95
36774	36758664.31
36775	36758659.54
36776	36758650.64
36777	36758644.77
36778	36758596.7
36779	36758589.91
36780	36758570.74
36781	36758542.04
36782	36758538.68
36783	36758479.18
36784	36758344.31
36785	36758297.13
36786	36758269.52
36787	36758240.7
36788	36758173.98
36789	36758169.2
36790	36758093.98
36791	36757958.85
36792	36757927.98
36793	36757921.13
36794	36757906.25
36795	36757887.52
36796	36757870.15
36797	36757617.43
36798	36757610.69
36799	36757196.49
36800	36757187.48
36801	36757182.09
